route_id,service_id,trip_id,trip_headsign,direction_id
IZBAN,WEEKDAY,IZBAN_D0_49,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_50,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_51,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_52,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_53,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_54,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_55,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_56,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_57,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_58,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_59,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_60,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_61,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_62,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_63,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_64,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_65,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_66,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_67,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_68,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_69,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_70,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_71,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_72,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_73,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_74,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_75,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_76,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_77,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_78,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_79,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_80,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_81,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_82,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_83,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_84,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_85,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_86,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_87,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_88,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_89,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D0_90,Adnan Menderes,0
IZBAN,WEEKDAY,IZBAN_D1_91,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_92,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_93,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_94,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_95,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_96,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_97,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_98,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_99,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_100,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_101,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_102,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_103,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_104,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_105,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_106,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_107,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_108,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_109,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_110,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_111,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_112,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_113,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_114,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_115,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_116,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_117,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_118,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_119,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_120,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_121,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_122,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_123,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_124,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_125,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_126,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_127,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_128,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_129,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_130,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_131,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_132,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_133,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_134,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_135,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_136,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_137,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_138,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_139,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_140,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_141,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_142,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_143,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_144,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_145,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_146,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_147,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_148,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_149,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_150,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_151,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_152,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_153,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_154,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_155,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_156,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_157,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_158,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_159,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_160,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_161,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_162,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_163,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_164,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_165,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_166,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_167,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_168,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_169,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_170,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_171,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_172,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_173,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_174,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_175,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_176,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_177,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_178,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_179,Menemen,1
IZBAN,WEEKDAY,IZBAN_D1_180,Menemen,1
T2,WEEKDAY,T2_D0_181,ADB Terminal,0
T2,WEEKDAY,T2_D0_182,ADB Terminal,0
T2,WEEKDAY,T2_D0_183,ADB Terminal,0
T2,WEEKDAY,T2_D0_184,ADB Terminal,0
T2,WEEKDAY,T2_D0_185,ADB Terminal,0
T2,WEEKDAY,T2_D0_186,ADB Terminal,0
T2,WEEKDAY,T2_D0_187,ADB Terminal,0
T2,WEEKDAY,T2_D0_188,ADB Terminal,0
T2,WEEKDAY,T2_D0_189,ADB Terminal,0
T2,WEEKDAY,T2_D0_190,ADB Terminal,0
T2,WEEKDAY,T2_D0_191,ADB Terminal,0
T2,WEEKDAY,T2_D0_192,ADB Terminal,0
T2,WEEKDAY,T2_D0_193,ADB Terminal,0
T2,WEEKDAY,T2_D0_194,ADB Terminal,0
T2,WEEKDAY,T2_D0_195,ADB Terminal,0
T2,WEEKDAY,T2_D0_196,ADB Terminal,0
T2,WEEKDAY,T2_D0_197,ADB Terminal,0
T2,WEEKDAY,T2_D0_198,ADB Terminal,0
T2,WEEKDAY,T2_D0_199,ADB Terminal,0
T2,WEEKDAY,T2_D0_200,ADB Terminal,0
T2,WEEKDAY,T2_D0_201,ADB Terminal,0
T2,WEEKDAY,T2_D0_202,ADB Terminal,0
T2,WEEKDAY,T2_D0_203,ADB Terminal,0
T2,WEEKDAY,T2_D0_204,ADB Terminal,0
T2,WEEKDAY,T2_D0_205,ADB Terminal,0
T2,WEEKDAY,T2_D0_206,ADB Terminal,0
T2,WEEKDAY,T2_D0_207,ADB Terminal,0
T2,WEEKDAY,T2_D0_208,ADB Terminal,0
T2,WEEKDAY,T2_D0_209,ADB Terminal,0
T2,WEEKDAY,T2_D0_210,ADB Terminal,0
T2,WEEKDAY,T2_D0_211,ADB Terminal,0
T2,WEEKDAY,T2_D0_212,ADB Terminal,0
T2,WEEKDAY,T2_D0_213,ADB Terminal,0
T2,WEEKDAY,T2_D0_214,ADB Terminal,0
T2,WEEKDAY,T2_D0_215,ADB Terminal,0
T2,WEEKDAY,T2_D0_216,ADB Terminal,0
T2,WEEKDAY,T2_D0_217,ADB Terminal,0
T2,WEEKDAY,T2_D0_218,ADB Terminal,0
T2,WEEKDAY,T2_D0_219,ADB Terminal,0
T2,WEEKDAY,T2_D0_220,ADB Terminal,0
T2,WEEKDAY,T2_D0_221,ADB Terminal,0
T2,WEEKDAY,T2_D0_222,ADB Terminal,0
T2,WEEKDAY,T2_D0_223,ADB Terminal,0
T2,WEEKDAY,T2_D0_224,ADB Terminal,0
T2,WEEKDAY,T2_D0_225,ADB Terminal,0
T2,WEEKDAY,T2_D0_226,ADB Terminal,0
T2,WEEKDAY,T2_D0_227,ADB Terminal,0
T2,WEEKDAY,T2_D0_228,ADB Terminal,0
T2,WEEKDAY,T2_D0_229,ADB Terminal,0
T2,WEEKDAY,T2_D0_230,ADB Terminal,0
T2,WEEKDAY,T2_D0_231,ADB Terminal,0
T2,WEEKDAY,T2_D0_232,ADB Terminal,0
T2,WEEKDAY,T2_D0_233,ADB Terminal,0
T2,WEEKDAY,T2_D0_234,ADB Terminal,0
T2,WEEKDAY,T2_D0_235,ADB Terminal,0
T2,WEEKDAY,T2_D0_236,ADB Terminal,0
T2,WEEKDAY,T2_D0_237,ADB Terminal,0
T2,WEEKDAY,T2_D0_238,ADB Terminal,0
T2,WEEKDAY,T2_D0_239,ADB Terminal,0
T2,WEEKDAY,T2_D0_240,ADB Terminal,0
T2,WEEKDAY,T2_D0_241,ADB Terminal,0
T2,WEEKDAY,T2_D0_242,ADB Terminal,0
T2,WEEKDAY,T2_D0_243,ADB Terminal,0
T2,WEEKDAY,T2_D0_244,ADB Terminal,0
T2,WEEKDAY,T2_D0_245,ADB Terminal,0
T2,WEEKDAY,T2_D0_246,ADB Terminal,0
T2,WEEKDAY,T2_D0_247,ADB Terminal,0
T2,WEEKDAY,T2_D0_248,ADB Terminal,0
T2,WEEKDAY,T2_D1_249,Konak,1
T2,WEEKDAY,T2_D1_250,Konak,1
T2,WEEKDAY,T2_D1_251,Konak,1
T2,WEEKDAY,T2_D1_252,Konak,1
T2,WEEKDAY,T2_D1_253,Konak,1
T2,WEEKDAY,T2_D1_254,Konak,1
T2,WEEKDAY,T2_D1_255,Konak,1
T2,WEEKDAY,T2_D1_256,Konak,1
T2,WEEKDAY,T2_D1_257,Konak,1
T2,WEEKDAY,T2_D1_258,Konak,1
T2,WEEKDAY,T2_D1_259,Konak,1
T2,WEEKDAY,T2_D1_260,Konak,1
T2,WEEKDAY,T2_D1_261,Konak,1
T2,WEEKDAY,T2_D1_262,Konak,1
T2,WEEKDAY,T2_D1_263,Konak,1
T2,WEEKDAY,T2_D1_264,Konak,1
T2,WEEKDAY,T2_D1_265,Konak,1
T2,WEEKDAY,T2_D1_266,Konak,1
T2,WEEKDAY,T2_D1_267,Konak,1
T2,WEEKDAY,T2_D1_268,Konak,1
T2,WEEKDAY,T2_D1_269,Konak,1
T2,WEEKDAY,T2_D1_270,Konak,1
T2,WEEKDAY,T2_D1_271,Konak,1
T2,WEEKDAY,T2_D1_272,Konak,1
T2,WEEKDAY,T2_D1_273,Konak,1
T2,WEEKDAY,T2_D1_274,Konak,1
T2,WEEKDAY,T2_D1_275,Konak,1
T2,WEEKDAY,T2_D1_276,Konak,1
T2,WEEKDAY,T2_D1_277,Konak,1
T2,WEEKDAY,T2_D1_278,Konak,1
T2,WEEKDAY,T2_D1_279,Konak,1
T2,WEEKDAY,T2_D1_280,Konak,1
T2,WEEKDAY,T2_D1_281,Konak,1
T2,WEEKDAY,T2_D1_282,Konak,1
T2,WEEKDAY,T2_D1_283,Konak,1
T2,WEEKDAY,T2_D1_284,Konak,1
T2,WEEKDAY,T2_D1_285,Konak,1
T2,WEEKDAY,T2_D1_286,Konak,1
T2,WEEKDAY,T2_D1_287,Konak,1
T2,WEEKDAY,T2_D1_288,Konak,1
T2,WEEKDAY,T2_D1_289,Konak,1
T2,WEEKDAY,T2_D1_290,Konak,1
T2,WEEKDAY,T2_D1_291,Konak,1
T2,WEEKDAY,T2_D1_292,Konak,1
T2,WEEKDAY,T2_D1_293,Konak,1
T2,WEEKDAY,T2_D1_294,Konak,1
T2,WEEKDAY,T2_D1_295,Konak,1
T2,WEEKDAY,T2_D1_296,Konak,1
T2,WEEKDAY,T2_D1_297,Konak,1
T2,WEEKDAY,T2_D1_298,Konak,1
T2,WEEKDAY,T2_D1_299,Konak,1
T2,WEEKDAY,T2_D1_300,Konak,1
T2,WEEKDAY,T2_D1_301,Konak,1
T2,WEEKDAY,T2_D1_302,Konak,1
T2,WEEKDAY,T2_D1_303,Konak,1
T2,WEEKDAY,T2_D1_304,Konak,1
T2,WEEKDAY,T2_D1_305,Konak,1
T2,WEEKDAY,T2_D1_306,Konak,1
T2,WEEKDAY,T2_D1_307,Konak,1
T2,WEEKDAY,T2_D1_308,Konak,1
T2,WEEKDAY,T2_D1_309,Konak,1
T2,WEEKDAY,T2_D1_310,Konak,1
T2,WEEKDAY,T2_D1_311,Konak,1
T2,WEEKDAY,T2_D1_312,Konak,1
T2,WEEKDAY,T2_D1_313,Konak,1
T2,WEEKDAY,T2_D1_314,Konak,1
T2,WEEKDAY,T2_D1_315,Konak,1
T2,WEEKDAY,T2_D1_316,Konak,1
