route_id,service_id,trip_id,trip_headsign,direction_id
M1,WEEKDAY,M1_D1_120,M1_YKP,1
M1,WEEKDAY,M1_D1_121,M1_YKP,1
M1,WEEKDAY,M1_D1_122,M1_YKP,1
M1,WEEKDAY,M1_D1_123,M1_YKP,1
M1,WEEKDAY,M1_D1_124,M1_YKP,1
M1,WEEKDAY,M1_D1_125,M1_YKP,1
M1,WEEKDAY,M1_D1_126,M1_YKP,1
M1,WEEKDAY,M1_D1_127,M1_YKP,1
M1,WEEKDAY,M1_D1_128,M1_YKP,1
M1,WEEKDAY,M1_D1_129,M1_YKP,1
M1,WEEKDAY,M1_D1_130,M1_YKP,1
M1,WEEKDAY,M1_D1_131,M1_YKP,1
M1,WEEKDAY,M1_D1_132,M1_YKP,1
M1,WEEKDAY,M1_D1_133,M1_YKP,1
M1,WEEKDAY,M1_D1_134,M1_YKP,1
M1,WEEKDAY,M1_D1_135,M1_YKP,1
M1,WEEKDAY,M1_D1_136,M1_YKP,1
M1,WEEKDAY,M1_D1_137,M1_YKP,1
M1,WEEKDAY,M1_D1_138,M1_YKP,1
M1,WEEKDAY,M1_D1_139,M1_YKP,1
M1,WEEKDAY,M1_D1_140,M1_YKP,1
M1,WEEKDAY,M1_D1_141,M1_YKP,1
M1,WEEKDAY,M1_D1_142,M1_YKP,1
M1,WEEKDAY,M1_D1_143,M1_YKP,1
M1,WEEKDAY,M1_D1_144,M1_YKP,1
M1,WEEKDAY,M1_D1_145,M1_YKP,1
M1,WEEKDAY,M1_D1_146,M1_YKP,1
M1,WEEKDAY,M1_D1_147,M1_YKP,1
M1,WEEKDAY,M1_D1_148,M1_YKP,1
M1,WEEKDAY,M1_D1_149,M1_YKP,1
M1,WEEKDAY,M1_D1_150,M1_YKP,1
M1,WEEKDAY,M1_D1_151,M1_YKP,1
M1,WEEKDAY,M1_D1_152,M1_YKP,1
M1,WEEKDAY,M1_D1_153,M1_YKP,1
M1,WEEKDAY,M1_D1_154,M1_YKP,1
M1,WEEKDAY,M1_D1_155,M1_YKP,1
M1,WEEKDAY,M1_D1_156,M1_YKP,1
M1,WEEKDAY,M1_D1_157,M1_YKP,1
M1,WEEKDAY,M1_D1_158,M1_YKP,1
M1,WEEKDAY,M1_D1_159,M1_YKP,1
M1,WEEKDAY,M1_D1_160,M1_YKP,1
M1,WEEKDAY,M1_D1_161,M1_YKP,1
M1,WEEKDAY,M1_D1_162,M1_YKP,1
M1,WEEKDAY,M1_D1_163,M1_YKP,1
M1,WEEKDAY,M1_D1_164,M1_YKP,1
M1,WEEKDAY,M1_D1_165,M1_YKP,1
M1,WEEKDAY,M1_D1_166,M1_YKP,1
M1,WEEKDAY,M1_D1_167,M1_YKP,1
M1,WEEKDAY,M1_D1_168,M1_YKP,1
M1,WEEKDAY,M1_D1_169,M1_YKP,1
M1,WEEKDAY,M1_D1_170,M1_YKP,1
M1,WEEKDAY,M1_D1_171,M1_YKP,1
M1,WEEKDAY,M1_D1_172,M1_YKP,1
M1,WEEKDAY,M1_D1_173,M1_YKP,1
M1,WEEKDAY,M1_D1_174,M1_YKP,1
M1,WEEKDAY,M1_D1_175,M1_YKP,1
M1,WEEKDAY,M1_D1_176,M1_YKP,1
M1,WEEKDAY,M1_D1_177,M1_YKP,1
M1,WEEKDAY,M1_D1_178,M1_YKP,1
M1,WEEKDAY,M1_D1_179,M1_YKP,1
M1,WEEKDAY,M1_D1_180,M1_YKP,1
M1,WEEKDAY,M1_D1_181,M1_YKP,1
M1,WEEKDAY,M1_D1_182,M1_YKP,1
M1,WEEKDAY,M1_D1_183,M1_YKP,1
M1,WEEKDAY,M1_D1_184,M1_YKP,1
M1,WEEKDAY,M1_D1_185,M1_YKP,1
M1,WEEKDAY,M1_D1_186,M1_YKP,1
M1,WEEKDAY,M1_D1_187,M1_YKP,1
M1,WEEKDAY,M1_D1_188,M1_YKP,1
M1,WEEKDAY,M1_D1_189,M1_YKP,1
M1,WEEKDAY,M1_D1_190,M1_YKP,1
M1,WEEKDAY,M1_D1_191,M1_YKP,1
M1,WEEKDAY,M1_D1_192,M1_YKP,1
M1,WEEKDAY,M1_D1_193,M1_YKP,1
M1,WEEKDAY,M1_D1_194,M1_YKP,1
M1,WEEKDAY,M1_D1_195,M1_YKP,1
M1,WEEKDAY,M1_D1_196,M1_YKP,1
M1,WEEKDAY,M1_D1_197,M1_YKP,1
M1,WEEKDAY,M1_D1_198,M1_YKP,1
M1,WEEKDAY,M1_D1_199,M1_YKP,1
M1,WEEKDAY,M1_D1_200,M1_YKP,1
M1,WEEKDAY,M1_D1_201,M1_YKP,1
M1,WEEKDAY,M1_D1_202,M1_YKP,1
M1,WEEKDAY,M1_D1_203,M1_YKP,1
M1,WEEKDAY,M1_D1_204,M1_YKP,1
M1,WEEKDAY,M1_D1_205,M1_YKP,1
M1,WEEKDAY,M1_D1_206,M1_YKP,1
M1,WEEKDAY,M1_D1_207,M1_YKP,1
M1,WEEKDAY,M1_D1_208,M1_YKP,1
M1,WEEKDAY,M1_D1_209,M1_YKP,1
M1,WEEKDAY,M1_D1_210,M1_YKP,1
M1,WEEKDAY,M1_D1_211,M1_YKP,1
M1,WEEKDAY,M1_D1_212,M1_YKP,1
M1,WEEKDAY,M1_D1_213,M1_YKP,1
M1,WEEKDAY,M1_D1_214,M1_YKP,1
M1,WEEKDAY,M1_D1_215,M1_YKP,1
M1,WEEKDAY,M1_D1_216,M1_YKP,1
M2,WEEKDAY,M2_D0_217,M2_HOS,0
M2,WEEKDAY,M2_D0_218,M2_HOS,0
M2,WEEKDAY,M2_D0_219,M2_HOS,0
M2,WEEKDAY,M2_D0_220,M2_HOS,0
M2,WEEKDAY,M2_D0_221,M2_HOS,0
M2,WEEKDAY,M2_D0_222,M2_HOS,0
M2,WEEKDAY,M2_D0_223,M2_HOS,0
M2,WEEKDAY,M2_D0_224,M2_HOS,0
M2,WEEKDAY,M2_D0_225,M2_HOS,0
M2,WEEKDAY,M2_D0_226,M2_HOS,0
M2,WEEKDAY,M2_D0_227,M2_HOS,0
M2,WEEKDAY,M2_D0_228,M2_HOS,0
M2,WEEKDAY,M2_D0_229,M2_HOS,0
M2,WEEKDAY,M2_D0_230,M2_HOS,0
M2,WEEKDAY,M2_D0_231,M2_HOS,0
M2,WEEKDAY,M2_D0_232,M2_HOS,0
M2,WEEKDAY,M2_D0_233,M2_HOS,0
M2,WEEKDAY,M2_D0_234,M2_HOS,0
M2,WEEKDAY,M2_D0_235,M2_HOS,0
M2,WEEKDAY,M2_D0_236,M2_HOS,0
M2,WEEKDAY,M2_D0_237,M2_HOS,0
M2,WEEKDAY,M2_D0_238,M2_HOS,0
M2,WEEKDAY,M2_D0_239,M2_HOS,0
M2,WEEKDAY,M2_D0_240,M2_HOS,0
M2,WEEKDAY,M2_D0_241,M2_HOS,0
M2,WEEKDAY,M2_D0_242,M2_HOS,0
M2,WEEKDAY,M2_D0_243,M2_HOS,0
M2,WEEKDAY,M2_D0_244,M2_HOS,0
M2,WEEKDAY,M2_D0_245,M2_HOS,0
M2,WEEKDAY,M2_D0_246,M2_HOS,0
M2,WEEKDAY,M2_D0_247,M2_HOS,0
M2,WEEKDAY,M2_D0_248,M2_HOS,0
M2,WEEKDAY,M2_D0_249,M2_HOS,0
M2,WEEKDAY,M2_D0_250,M2_HOS,0
M2,WEEKDAY,M2_D0_251,M2_HOS,0
M2,WEEKDAY,M2_D0_252,M2_HOS,0
M2,WEEKDAY,M2_D0_253,M2_HOS,0
M2,WEEKDAY,M2_D0_254,M2_HOS,0
M2,WEEKDAY,M2_D0_255,M2_HOS,0
M2,WEEKDAY,M2_D0_256,M2_HOS,0
M2,WEEKDAY,M2_D0_257,M2_HOS,0
M2,WEEKDAY,M2_D0_258,M2_HOS,0
M2,WEEKDAY,M2_D0_259,M2_HOS,0
M2,WEEKDAY,M2_D0_260,M2_HOS,0
M2,WEEKDAY,M2_D0_261,M2_HOS,0
M2,WEEKDAY,M2_D0_262,M2_HOS,0
M2,WEEKDAY,M2_D0_263,M2_HOS,0
M2,WEEKDAY,M2_D0_264,M2_HOS,0
M2,WEEKDAY,M2_D0_265,M2_HOS,0
M2,WEEKDAY,M2_D0_266,M2_HOS,0
M2,WEEKDAY,M2_D0_267,M2_HOS,0
M2,WEEKDAY,M2_D0_268,M2_HOS,0
M2,WEEKDAY,M2_D0_269,M2_HOS,0
M2,WEEKDAY,M2_D0_270,M2_HOS,0
M2,WEEKDAY,M2_D0_271,M2_HOS,0
M2,WEEKDAY,M2_D0_272,M2_HOS,0
M2,WEEKDAY,M2_D0_273,M2_HOS,0
M2,WEEKDAY,M2_D0_274,M2_HOS,0
M2,WEEKDAY,M2_D0_275,M2_HOS,0
M2,WEEKDAY,M2_D0_276,M2_HOS,0
M2,WEEKDAY,M2_D0_277,M2_HOS,0
M2,WEEKDAY,M2_D0_278,M2_HOS,0
M2,WEEKDAY,M2_D0_279,M2_HOS,0
M2,WEEKDAY,M2_D0_280,M2_HOS,0
M2,WEEKDAY,M2_D0_281,M2_HOS,0
M2,WEEKDAY,M2_D0_282,M2_HOS,0
M2,WEEKDAY,M2_D0_283,M2_HOS,0
M2,WEEKDAY,M2_D0_284,M2_HOS,0
M2,WEEKDAY,M2_D0_285,M2_HOS,0
M2,WEEKDAY,M2_D0_286,M2_HOS,0
M2,WEEKDAY,M2_D0_287,M2_HOS,0
M2,WEEKDAY,M2_D0_288,M2_HOS,0
M2,WEEKDAY,M2_D0_289,M2_HOS,0
M2,WEEKDAY,M2_D0_290,M2_HOS,0
M2,WEEKDAY,M2_D0_291,M2_HOS,0
M2,WEEKDAY,M2_D0_292,M2_HOS,0
M2,WEEKDAY,M2_D0_293,M2_HOS,0
M2,WEEKDAY,M2_D0_294,M2_HOS,0
M2,WEEKDAY,M2_D0_295,M2_HOS,0
M2,WEEKDAY,M2_D0_296,M2_HOS,0
M2,WEEKDAY,M2_D0_297,M2_HOS,0
M2,WEEKDAY,M2_D0_298,M2_HOS,0
M2,WEEKDAY,M2_D0_299,M2_HOS,0
M2,WEEKDAY,M2_D0_300,M2_HOS,0
M2,WEEKDAY,M2_D0_301,M2_HOS,0
M2,WEEKDAY,M2_D0_302,M2_HOS,0
M2,WEEKDAY,M2_D0_303,M2_HOS,0
M2,WEEKDAY,M2_D0_304,M2_HOS,0
M2,WEEKDAY,M2_D0_305,M2_HOS,0
M2,WEEKDAY,M2_D0_306,M2_HOS,0
M2,WEEKDAY,M2_D0_307,M2_HOS,0
M2,WEEKDAY,M2_D0_308,M2_HOS,0
M2,WEEKDAY,M2_D0_309,M2_HOS,0
M2,WEEKDAY,M2_D0_310,M2_HOS,0
M2,WEEKDAY,M2_D0_311,M2_HOS,0
M2,WEEKDAY,M2_D0_312,M2_HOS,0
M2,WEEKDAY,M2_D0_313,M2_HOS,0
M2,WEEKDAY,M2_D0_314,M2_HOS,0
M2,WEEKDAY,M2_D0_315,M2_HOS,0
M2,WEEKDAY,M2_D0_316,M2_HOS,0
M2,WEEKDAY,M2_D0_317,M2_HOS,0
M2,WEEKDAY,M2_D0_318,M2_HOS,0
M2,WEEKDAY,M2_D0_319,M2_HOS,0
M2,WEEKDAY,M2_D0_320,M2_HOS,0
M2,WEEKDAY,M2_D0_321,M2_HOS,0
M2,WEEKDAY,M2_D0_322,M2_HOS,0
M2,WEEKDAY,M2_D0_323,M2_HOS,0
M2,WEEKDAY,M2_D0_324,M2_HOS,0
M2,WEEKDAY,M2_D0_325,M2_HOS,0
M2,WEEKDAY,M2_D0_326,M2_HOS,0
M2,WEEKDAY,M2_D0_327,M2_HOS,0
M2,WEEKDAY,M2_D0_328,M2_HOS,0
M2,WEEKDAY,M2_D0_329,M2_HOS,0
M2,WEEKDAY,M2_D0_330,M2_HOS,0
M2,WEEKDAY,M2_D0_331,M2_HOS,0
M2,WEEKDAY,M2_D0_332,M2_HOS,0
M2,WEEKDAY,M2_D0_333,M2_HOS,0
M2,WEEKDAY,M2_D0_334,M2_HOS,0
M2,WEEKDAY,M2_D0_335,M2_HOS,0
M2,WEEKDAY,M2_D0_336,M2_HOS,0
M2,WEEKDAY,M2_D0_337,M2_HOS,0
M2,WEEKDAY,M2_D0_338,M2_HOS,0
M2,WEEKDAY,M2_D0_339,M2_HOS,0
M2,WEEKDAY,M2_D0_340,M2_HOS,0
M2,WEEKDAY,M2_D0_341,M2_HOS,0
M2,WEEKDAY,M2_D0_342,M2_HOS,0
M2,WEEKDAY,M2_D0_343,M2_HOS,0
M2,WEEKDAY,M2_D0_344,M2_HOS,0
M2,WEEKDAY,M2_D0_345,M2_HOS,0
M2,WEEKDAY,M2_D0_346,M2_HOS,0
M2,WEEKDAY,M2_D0_347,M2_HOS,0
M2,WEEKDAY,M2_D0_348,M2_HOS,0
M2,WEEKDAY,M2_D0_349,M2_HOS,0
M2,WEEKDAY,M2_D0_350,M2_HOS,0
M2,WEEKDAY,M2_D0_351,M2_HOS,0
M2,WEEKDAY,M2_D0_352,M2_HOS,0
M2,WEEKDAY,M2_D0_353,M2_HOS,0
M2,WEEKDAY,M2_D0_354,M2_HOS,0
M2,WEEKDAY,M2_D0_355,M2_HOS,0
M2,WEEKDAY,M2_D0_356,M2_HOS,0
M2,WEEKDAY,M2_D0_357,M2_HOS,0
M2,WEEKDAY,M2_D0_358,M2_HOS,0
M2,WEEKDAY,M2_D0_359,M2_HOS,0
M2,WEEKDAY,M2_D0_360,M2_HOS,0
M2,WEEKDAY,M2_D1_361,M2_YKP,1
M2,WEEKDAY,M2_D1_362,M2_YKP,1
M2,WEEKDAY,M2_D1_363,M2_YKP,1
M2,WEEKDAY,M2_D1_364,M2_YKP,1
M2,WEEKDAY,M2_D1_365,M2_YKP,1
M2,WEEKDAY,M2_D1_366,M2_YKP,1
M2,WEEKDAY,M2_D1_367,M2_YKP,1
M2,WEEKDAY,M2_D1_368,M2_YKP,1
M2,WEEKDAY,M2_D1_369,M2_YKP,1
M2,WEEKDAY,M2_D1_370,M2_YKP,1
M2,WEEKDAY,M2_D1_371,M2_YKP,1
M2,WEEKDAY,M2_D1_372,M2_YKP,1
M2,WEEKDAY,M2_D1_373,M2_YKP,1
M2,WEEKDAY,M2_D1_374,M2_YKP,1
M2,WEEKDAY,M2_D1_375,M2_YKP,1
M2,WEEKDAY,M2_D1_376,M2_YKP,1
M2,WEEKDAY,M2_D1_377,M2_YKP,1
M2,WEEKDAY,M2_D1_378,M2_YKP,1
M2,WEEKDAY,M2_D1_379,M2_YKP,1
M2,WEEKDAY,M2_D1_380,M2_YKP,1
M2,WEEKDAY,M2_D1_381,M2_YKP,1
M2,WEEKDAY,M2_D1_382,M2_YKP,1
M2,WEEKDAY,M2_D1_383,M2_YKP,1
M2,WEEKDAY,M2_D1_384,M2_YKP,1
M2,WEEKDAY,M2_D1_385,M2_YKP,1
M2,WEEKDAY,M2_D1_386,M2_YKP,1
M2,WEEKDAY,M2_D1_387,M2_YKP,1
M2,WEEKDAY,M2_D1_388,M2_YKP,1
M2,WEEKDAY,M2_D1_389,M2_YKP,1
M2,WEEKDAY,M2_D1_390,M2_YKP,1
M2,WEEKDAY,M2_D1_391,M2_YKP,1
M2,WEEKDAY,M2_D1_392,M2_YKP,1
M2,WEEKDAY,M2_D1_393,M2_YKP,1
M2,WEEKDAY,M2_D1_394,M2_YKP,1
M2,WEEKDAY,M2_D1_395,M2_YKP,1
M2,WEEKDAY,M2_D1_396,M2_YKP,1
M2,WEEKDAY,M2_D1_397,M2_YKP,1
M2,WEEKDAY,M2_D1_398,M2_YKP,1
M2,WEEKDAY,M2_D1_399,M2_YKP,1
M2,WEEKDAY,M2_D1_400,M2_YKP,1
M2,WEEKDAY,M2_D1_401,M2_YKP,1
M2,WEEKDAY,M2_D1_402,M2_YKP,1
M2,WEEKDAY,M2_D1_403,M2_YKP,1
M2,WEEKDAY,M2_D1_404,M2_YKP,1
M2,WEEKDAY,M2_D1_405,M2_YKP,1
M2,WEEKDAY,M2_D1_406,M2_YKP,1
M2,WEEKDAY,M2_D1_407,M2_YKP,1
M2,WEEKDAY,M2_D1_408,M2_YKP,1
M2,WEEKDAY,M2_D1_409,M2_YKP,1
M2,WEEKDAY,M2_D1_410,M2_YKP,1
M2,WEEKDAY,M2_D1_411,M2_YKP,1
M2,WEEKDAY,M2_D1_412,M2_YKP,1
M2,WEEKDAY,M2_D1_413,M2_YKP,1
M2,WEEKDAY,M2_D1_414,M2_YKP,1
M2,WEEKDAY,M2_D1_415,M2_YKP,1
M2,WEEKDAY,M2_D1_416,M2_YKP,1
M2,WEEKDAY,M2_D1_417,M2_YKP,1
M2,WEEKDAY,M2_D1_418,M2_YKP,1
M2,WEEKDAY,M2_D1_419,M2_YKP,1
M2,WEEKDAY,M2_D1_420,M2_YKP,1
M2,WEEKDAY,M2_D1_421,M2_YKP,1
M2,WEEKDAY,M2_D1_422,M2_YKP,1
M2,WEEKDAY,M2_D1_423,M2_YKP,1
M2,WEEKDAY,M2_D1_424,M2_YKP,1
M2,WEEKDAY,M2_D1_425,M2_YKP,1
M2,WEEKDAY,M2_D1_426,M2_YKP,1
M2,WEEKDAY,M2_D1_427,M2_YKP,1
M2,WEEKDAY,M2_D1_428,M2_YKP,1
M2,WEEKDAY,M2_D1_429,M2_YKP,1
M2,WEEKDAY,M2_D1_430,M2_YKP,1
M2,WEEKDAY,M2_D1_431,M2_YKP,1
M2,WEEKDAY,M2_D1_432,M2_YKP,1
M2,WEEKDAY,M2_D1_433,M2_YKP,1
M2,WEEKDAY,M2_D1_434,M2_YKP,1
M2,WEEKDAY,M2_D1_435,M2_YKP,1
M2,WEEKDAY,M2_D1_436,M2_YKP,1
M2,WEEKDAY,M2_D1_437,M2_YKP,1
M2,WEEKDAY,M2_D1_438,M2_YKP,1
M2,WEEKDAY,M2_D1_439,M2_YKP,1
M2,WEEKDAY,M2_D1_440,M2_YKP,1
M2,WEEKDAY,M2_D1_441,M2_YKP,1
M2,WEEKDAY,M2_D1_442,M2_YKP,1
M2,WEEKDAY,M2_D1_443,M2_YKP,1
M2,WEEKDAY,M2_D1_444,M2_YKP,1
M2,WEEKDAY,M2_D1_445,M2_YKP,1
M2,WEEKDAY,M2_D1_446,M2_YKP,1
M2,WEEKDAY,M2_D1_447,M2_YKP,1
M2,WEEKDAY,M2_D1_448,M2_YKP,1
M2,WEEKDAY,M2_D1_449,M2_YKP,1
M2,WEEKDAY,M2_D1_450,M2_YKP,1
M2,WEEKDAY,M2_D1_451,M2_YKP,1
M2,WEEKDAY,M2_D1_452,M2_YKP,1
M2,WEEKDAY,M2_D1_453,M2_YKP,1
M2,WEEKDAY,M2_D1_454,M2_YKP,1
M2,WEEKDAY,M2_D1_455,M2_YKP,1
M2,WEEKDAY,M2_D1_456,M2_YKP,1
M2,WEEKDAY,M2_D1_457,M2_YKP,1
M2,WEEKDAY,M2_D1_458,M2_YKP,1
M2,WEEKDAY,M2_D1_459,M2_YKP,1
M2,WEEKDAY,M2_D1_460,M2_YKP,1
M2,WEEKDAY,M2_D1_461,M2_YKP,1
M2,WEEKDAY,M2_D1_462,M2_YKP,1
M2,WEEKDAY,M2_D1_463,M2_YKP,1
M2,WEEKDAY,M2_D1_464,M2_YKP,1
M2,WEEKDAY,M2_D1_465,M2_YKP,1
M2,WEEKDAY,M2_D1_466,M2_YKP,1
M2,WEEKDAY,M2_D1_467,M2_YKP,1
M2,WEEKDAY,M2_D1_468,M2_YKP,1
M2,WEEKDAY,M2_D1_469,M2_YKP,1
M2,WEEKDAY,M2_D1_470,M2_YKP,1
M2,WEEKDAY,M2_D1_471,M2_YKP,1
M2,WEEKDAY,M2_D1_472,M2_YKP,1
M2,WEEKDAY,M2_D1_473,M2_YKP,1
M2,WEEKDAY,M2_D1_474,M2_YKP,1
M2,WEEKDAY,M2_D1_475,M2_YKP,1
M2,WEEKDAY,M2_D1_476,M2_YKP,1
M2,WEEKDAY,M2_D1_477,M2_YKP,1
M2,WEEKDAY,M2_D1_478,M2_YKP,1
M2,WEEKDAY,M2_D1_479,M2_YKP,1
M2,WEEKDAY,M2_D1_480,M2_YKP,1
M2,WEEKDAY,M2_D1_481,M2_YKP,1
M2,WEEKDAY,M2_D1_482,M2_YKP,1
M2,WEEKDAY,M2_D1_483,M2_YKP,1
M2,WEEKDAY,M2_D1_484,M2_YKP,1
M2,WEEKDAY,M2_D1_485,M2_YKP,1
M2,WEEKDAY,M2_D1_486,M2_YKP,1
MR,WEEKDAY,MR_D0_487,MR_BOS,0
MR,WEEKDAY,MR_D0_488,MR_BOS,0
MR,WEEKDAY,MR_D0_489,MR_BOS,0
MR,WEEKDAY,MR_D0_490,MR_BOS,0
MR,WEEKDAY,MR_D0_491,MR_BOS,0
MR,WEEKDAY,MR_D0_492,MR_BOS,0
MR,WEEKDAY,MR_D0_493,MR_BOS,0
MR,WEEKDAY,MR_D0_494,MR_BOS,0
MR,WEEKDAY,MR_D0_495,MR_BOS,0
MR,WEEKDAY,MR_D0_496,MR_BOS,0
MR,WEEKDAY,MR_D0_497,MR_BOS,0
MR,WEEKDAY,MR_D0_498,MR_BOS,0
