trip_id,arrival_time,departure_time,stop_id,stop_sequence
S8_D0_30,12:31:00,12:31:00,SB_KON,5
S8_D0_30,12:35:00,12:35:00,SB_OFB,6
S8_D0_31,12:30:00,12:30:00,SB_FRA,1
S8_D0_31,12:34:00,12:34:00,SB_STD,2
S8_D0_31,12:38:00,12:38:00,SB_SUD,3
S8_D0_31,12:42:00,12:42:00,SB_HBF,4
S8_D0_31,12:46:00,12:46:00,SB_KON,5
S8_D0_31,12:50:00,12:50:00,SB_OFB,6
S8_D0_32,12:45:00,12:45:00,SB_FRA,1
S8_D0_32,12:49:00,12:49:00,SB_STD,2
S8_D0_32,12:53:00,12:53:00,SB_SUD,3
S8_D0_32,12:57:00,12:57:00,SB_HBF,4
S8_D0_32,13:01:00,13:01:00,SB_KON,5
S8_D0_32,13:05:00,13:05:00,SB_OFB,6
S8_D0_33,13:00:00,13:00:00,SB_FRA,1
S8_D0_33,13:04:00,13:04:00,SB_STD,2
S8_D0_33,13:08:00,13:08:00,SB_SUD,3
S8_D0_33,13:12:00,13:12:00,SB_HBF,4
S8_D0_33,13:16:00,13:16:00,SB_KON,5
S8_D0_33,13:20:00,13:20:00,SB_OFB,6
S8_D0_34,13:15:00,13:15:00,SB_FRA,1
S8_D0_34,13:19:00,13:19:00,SB_STD,2
S8_D0_34,13:23:00,13:23:00,SB_SUD,3
S8_D0_34,13:27:00,13:27:00,SB_HBF,4
S8_D0_34,13:31:00,13:31:00,SB_KON,5
S8_D0_34,13:35:00,13:35:00,SB_OFB,6
S8_D0_35,13:30:00,13:30:00,SB_FRA,1
S8_D0_35,13:34:00,13:34:00,SB_STD,2
S8_D0_35,13:38:00,13:38:00,SB_SUD,3
S8_D0_35,13:42:00,13:42:00,SB_HBF,4
S8_D0_35,13:46:00,13:46:00,SB_KON,5
S8_D0_35,13:50:00,13:50:00,SB_OFB,6
S8_D0_36,13:45:00,13:45:00,SB_FRA,1
S8_D0_36,13:49:00,13:49:00,SB_STD,2
S8_D0_36,13:53:00,13:53:00,SB_SUD,3
S8_D0_36,13:57:00,13:57:00,SB_HBF,4
S8_D0_36,14:01:00,14:01:00,SB_KON,5
S8_D0_36,14:05:00,14:05:00,SB_OFB,6
S8_D0_37,14:00:00,14:00:00,SB_FRA,1
S8_D0_37,14:04:00,14:04:00,SB_STD,2
S8_D0_37,14:08:00,14:08:00,SB_SUD,3
S8_D0_37,14:12:00,14:12:00,SB_HBF,4
S8_D0_37,14:16:00,14:16:00,SB_KON,5
S8_D0_37,14:20:00,14:20:00,SB_OFB,6
S8_D0_38,14:15:00,14:15:00,SB_FRA,1
S8_D0_38,14:19:00,14:19:00,SB_STD,2
S8_D0_38,14:23:00,14:23:00,SB_SUD,3
S8_D0_38,14:27:00,14:27:00,SB_HBF,4
S8_D0_38,14:31:00,14:31:00,SB_KON,5
S8_D0_38,14:35:00,14:35:00,SB_OFB,6
S8_D0_39,14:30:00,14:30:00,SB_FRA,1
S8_D0_39,14:34:00,14:34:00,SB_STD,2
S8_D0_39,14:38:00,14:38:00,SB_SUD,3
S8_D0_39,14:42:00,14:42:00,SB_HBF,4
S8_D0_39,14:46:00,14:46:00,SB_KON,5
S8_D0_39,14:50:00,14:50:00,SB_OFB,6
S8_D0_40,14:45:00,14:45:00,SB_FRA,1
S8_D0_40,14:49:00,14:49:00,SB_STD,2
S8_D0_40,14:53:00,14:53:00,SB_SUD,3
S8_D0_40,14:57:00,14:57:00,SB_HBF,4
S8_D0_40,15:01:00,15:01:00,SB_KON,5
S8_D0_40,15:05:00,15:05:00,SB_OFB,6
S8_D0_41,15:00:00,15:00:00,SB_FRA,1
S8_D0_41,15:04:00,15:04:00,SB_STD,2
S8_D0_41,15:08:00,15:08:00,SB_SUD,3
S8_D0_41,15:12:00,15:12:00,SB_HBF,4
S8_D0_41,15:16:00,15:16:00,SB_KON,5
S8_D0_41,15:20:00,15:20:00,SB_OFB,6
S8_D0_42,15:15:00,15:15:00,SB_FRA,1
S8_D0_42,15:19:00,15:19:00,SB_STD,2
S8_D0_42,15:23:00,15:23:00,SB_SUD,3
S8_D0_42,15:27:00,15:27:00,SB_HBF,4
S8_D0_42,15:31:00,15:31:00,SB_KON,5
S8_D0_42,15:35:00,15:35:00,SB_OFB,6
S8_D0_43,15:30:00,15:30:00,SB_FRA,1
S8_D0_43,15:34:00,15:34:00,SB_STD,2
S8_D0_43,15:38:00,15:38:00,SB_SUD,3
S8_D0_43,15:42:00,15:42:00,SB_HBF,4
S8_D0_43,15:46:00,15:46:00,SB_KON,5
S8_D0_43,15:50:00,15:50:00,SB_OFB,6
S8_D0_44,15:45:00,15:45:00,SB_FRA,1
S8_D0_44,15:49:00,15:49:00,SB_STD,2
S8_D0_44,15:53:00,15:53:00,SB_SUD,3
S8_D0_44,15:57:00,15:57:00,SB_HBF,4
S8_D0_44,16:01:00,16:01:00,SB_KON,5
S8_D0_44,16:05:00,16:05:00,SB_OFB,6
S8_D0_45,16:00:00,16:00:00,SB_FRA,1
S8_D0_45,16:04:00,16:04:00,SB_STD,2
S8_D0_45,16:08:00,16:08:00,SB_SUD,3
S8_D0_45,16:12:00,16:12:00,SB_HBF,4
S8_D0_45,16:16:00,16:16:00,SB_KON,5
S8_D0_45,16:20:00,16:20:00,SB_OFB,6
S8_D0_46,16:15:00,16:15:00,SB_FRA,1
S8_D0_46,16:19:00,16:19:00,SB_STD,2
S8_D0_46,16:23:00,16:23:00,SB_SUD,3
S8_D0_46,16:27:00,16:27:00,SB_HBF,4
S8_D0_46,16:31:00,16:31:00,SB_KON,5
S8_D0_46,16:35:00,16:35:00,SB_OFB,6
S8_D0_47,16:30:00,16:30:00,SB_FRA,1
S8_D0_47,16:34:00,16:34:00,SB_STD,2
S8_D0_47,16:38:00,16:38:00,SB_SUD,3
S8_D0_47,16:42:00,16:42:00,SB_HBF,4
S8_D0_47,16:46:00,16:46:00,SB_KON,5
S8_D0_47,16:50:00,16:50:00,SB_OFB,6
S8_D0_48,16:45:00,16:45:00,SB_FRA,1
S8_D0_48,16:49:00,16:49:00,SB_STD,2
S8_D0_48,16:53:00,16:53:00,SB_SUD,3
S8_D0_48,16:57:00,16:57:00,SB_HBF,4
S8_D0_48,17:01:00,17:01:00,SB_KON,5
S8_D0_48,17:05:00,17:05:00,SB_OFB,6
S8_D0_49,17:00:00,17:00:00,SB_FRA,1
S8_D0_49,17:04:00,17:04:00,SB_STD,2
S8_D0_49,17:08:00,17:08:00,SB_SUD,3
S8_D0_49,17:12:00,17:12:00,SB_HBF,4
S8_D0_49,17:16:00,17:16:00,SB_KON,5
S8_D0_49,17:20:00,17:20:00,SB_OFB,6
S8_D0_50,17:15:00,17:15:00,SB_FRA,1
S8_D0_50,17:19:00,17:19:00,SB_STD,2
S8_D0_50,17:23:00,17:23:00,SB_SUD,3
S8_D0_50,17:27:00,17:27:00,SB_HBF,4
S8_D0_50,17:31:00,17:31:00,SB_KON,5
S8_D0_50,17:35:00,17:35:00,SB_OFB,6
S8_D0_51,17:30:00,17:30:00,SB_FRA,1
S8_D0_51,17:34:00,17:34:00,SB_STD,2
S8_D0_51,17:38:00,17:38:00,SB_SUD,3
S8_D0_51,17:42:00,17:42:00,SB_HBF,4
S8_D0_51,17:46:00,17:46:00,SB_KON,5
S8_D0_51,17:50:00,17:50:00,SB_OFB,6
S8_D0_52,17:45:00,17:45:00,SB_FRA,1
S8_D0_52,17:49:00,17:49:00,SB_STD,2
S8_D0_52,17:53:00,17:53:00,SB_SUD,3
S8_D0_52,17:57:00,17:57:00,SB_HBF,4
S8_D0_52,18:01:00,18:01:00,SB_KON,5
S8_D0_52,18:05:00,18:05:00,SB_OFB,6
S8_D0_53,18:00:00,18:00:00,SB_FRA,1
S8_D0_53,18:04:00,18:04:00,SB_STD,2
S8_D0_53,18:08:00,18:08:00,SB_SUD,3
S8_D0_53,18:12:00,18:12:00,SB_HBF,4
S8_D0_53,18:16:00,18:16:00,SB_KON,5
S8_D0_53,18:20:00,18:20:00,SB_OFB,6
S8_D0_54,18:15:00,18:15:00,SB_FRA,1
S8_D0_54,18:19:00,18:19:00,SB_STD,2
S8_D0_54,18:23:00,18:23:00,SB_SUD,3
S8_D0_54,18:27:00,18:27:00,SB_HBF,4
S8_D0_54,18:31:00,18:31:00,SB_KON,5
S8_D0_54,18:35:00,18:35:00,SB_OFB,6
S8_D0_55,18:30:00,18:30:00,SB_FRA,1
S8_D0_55,18:34:00,18:34:00,SB_STD,2
S8_D0_55,18:38:00,18:38:00,SB_SUD,3
S8_D0_55,18:42:00,18:42:00,SB_HBF,4
S8_D0_55,18:46:00,18:46:00,SB_KON,5
S8_D0_55,18:50:00,18:50:00,SB_OFB,6
S8_D0_56,18:45:00,18:45:00,SB_FRA,1
S8_D0_56,18:49:00,18:49:00,SB_STD,2
S8_D0_56,18:53:00,18:53:00,SB_SUD,3
S8_D0_56,18:57:00,18:57:00,SB_HBF,4
S8_D0_56,19:01:00,19:01:00,SB_KON,5
S8_D0_56,19:05:00,19:05:00,SB_OFB,6
S8_D0_57,19:00:00,19:00:00,SB_FRA,1
S8_D0_57,19:04:00,19:04:00,SB_STD,2
S8_D0_57,19:08:00,19:08:00,SB_SUD,3
S8_D0_57,19:12:00,19:12:00,SB_HBF,4
S8_D0_57,19:16:00,19:16:00,SB_KON,5
S8_D0_57,19:20:00,19:20:00,SB_OFB,6
S8_D0_58,19:15:00,19:15:00,SB_FRA,1
S8_D0_58,19:19:00,19:19:00,SB_STD,2
S8_D0_58,19:23:00,19:23:00,SB_SUD,3
S8_D0_58,19:27:00,19:27:00,SB_HBF,4
S8_D0_58,19:31:00,19:31:00,SB_KON,5
S8_D0_58,19:35:00,19:35:00,SB_OFB,6
S8_D0_59,19:30:00,19:30:00,SB_FRA,1
S8_D0_59,19:34:00,19:34:00,SB_STD,2
S8_D0_59,19:38:00,19:38:00,SB_SUD,3
S8_D0_59,19:42:00,19:42:00,SB_HBF,4
S8_D0_59,19:46:00,19:46:00,SB_KON,5
S8_D0_59,19:50:00,19:50:00,SB_OFB,6
S8_D0_60,19:45:00,19:45:00,SB_FRA,1
S8_D0_60,19:49:00,19:49:00,SB_STD,2
S8_D0_60,19:53:00,19:53:00,SB_SUD,3
S8_D0_60,19:57:00,19:57:00,SB_HBF,4
S8_D0_60,20:01:00,20:01:00,SB_KON,5
S8_D0_60,20:05:00,20:05:00,SB_OFB,6
S8_D0_61,20:00:00,20:00:00,SB_FRA,1
S8_D0_61,20:04:00,20:04:00,SB_STD,2
S8_D0_61,20:08:00,20:08:00,SB_SUD,3
S8_D0_61,20:12:00,20:12:00,SB_HBF,4
S8_D0_61,20:16:00,20:16:00,SB_KON,5
S8_D0_61,20:20:00,20:20:00,SB_OFB,6
S8_D0_62,20:15:00,20:15:00,SB_FRA,1
S8_D0_62,20:19:00,20:19:00,SB_STD,2
S8_D0_62,20:23:00,20:23:00,SB_SUD,3
S8_D0_62,20:27:00,20:27:00,SB_HBF,4
S8_D0_62,20:31:00,20:31:00,SB_KON,5
S8_D0_62,20:35:00,20:35:00,SB_OFB,6
S8_D0_63,20:30:00,20:30:00,SB_FRA,1
S8_D0_63,20:34:00,20:34:00,SB_STD,2
S8_D0_63,20:38:00,20:38:00,SB_SUD,3
S8_D0_63,20:42:00,20:42:00,SB_HBF,4
S8_D0_63,20:46:00,20:46:00,SB_KON,5
S8_D0_63,20:50:00,20:50:00,SB_OFB,6
S8_D0_64,20:45:00,20:45:00,SB_FRA,1
S8_D0_64,20:49:00,20:49:00,SB_STD,2
S8_D0_64,20:53:00,20:53:00,SB_SUD,3
S8_D0_64,20:57:00,20:57:00,SB_HBF,4
S8_D0_64,21:01:00,21:01:00,SB_KON,5
S8_D0_64,21:05:00,21:05:00,SB_OFB,6
S8_D0_65,21:00:00,21:00:00,SB_FRA,1
S8_D0_65,21:04:00,21:04:00,SB_STD,2
S8_D0_65,21:08:00,21:08:00,SB_SUD,3
S8_D0_65,21:12:00,21:12:00,SB_HBF,4
S8_D0_65,21:16:00,21:16:00,SB_KON,5
S8_D0_65,21:20:00,21:20:00,SB_OFB,6
S8_D0_66,21:15:00,21:15:00,SB_FRA,1
S8_D0_66,21:19:00,21:19:00,SB_STD,2
S8_D0_66,21:23:00,21:23:00,SB_SUD,3
S8_D0_66,21:27:00,21:27:00,SB_HBF,4
S8_D0_66,21:31:00,21:31:00,SB_KON,5
S8_D0_66,21:35:00,21:35:00,SB_OFB,6
S8_D0_67,21:30:00,21:30:00,SB_FRA,1
S8_D0_67,21:34:00,21:34:00,SB_STD,2
S8_D0_67,21:38:00,21:38:00,SB_SUD,3
S8_D0_67,21:42:00,21:42:00,SB_HBF,4
S8_D0_67,21:46:00,21:46:00,SB_KON,5
S8_D0_67,21:50:00,21:50:00,SB_OFB,6
S8_D0_68,21:45:00,21:45:00,SB_FRA,1
S8_D0_68,21:49:00,21:49:00,SB_STD,2
S8_D0_68,21:53:00,21:53:00,SB_SUD,3
S8_D0_68,21:57:00,21:57:00,SB_HBF,4
S8_D0_68,22:01:00,22:01:00,SB_KON,5
S8_D0_68,22:05:00,22:05:00,SB_OFB,6
S8_D0_69,22:00:00,22:00:00,SB_FRA,1
S8_D0_69,22:04:00,22:04:00,SB_STD,2
S8_D0_69,22:08:00,22:08:00,SB_SUD,3
S8_D0_69,22:12:00,22:12:00,SB_HBF,4
S8_D0_69,22:16:00,22:16:00,SB_KON,5
S8_D0_69,22:20:00,22:20:00,SB_OFB,6
S8_D0_70,22:15:00,22:15:00,SB_FRA,1
S8_D0_70,22:19:00,22:19:00,SB_STD,2
S8_D0_70,22:23:00,22:23:00,SB_SUD,3
S8_D0_70,22:27:00,22:27:00,SB_HBF,4
S8_D0_70,22:31:00,22:31:00,SB_KON,5
S8_D0_70,22:35:00,22:35:00,SB_OFB,6
S8_D0_71,22:30:00,22:30:00,SB_FRA,1
S8_D0_71,22:34:00,22:34:00,SB_STD,2
S8_D0_71,22:38:00,22:38:00,SB_SUD,3
S8_D0_71,22:42:00,22:42:00,SB_HBF,4
S8_D0_71,22:46:00,22:46:00,SB_KON,5
S8_D0_71,22:50:00,22:50:00,SB_OFB,6
S8_D0_72,22:45:00,22:45:00,SB_FRA,1
S8_D0_72,22:49:00,22:49:00,SB_STD,2
S8_D0_72,22:53:00,22:53:00,SB_SUD,3
S8_D0_72,22:57:00,22:57:00,SB_HBF,4
S8_D0_72,23:01:00,23:01:00,SB_KON,5
S8_D0_72,23:05:00,23:05:00,SB_OFB,6
S8_D0_73,23:00:00,23:00:00,SB_FRA,1
S8_D0_73,23:04:00,23:04:00,SB_STD,2
S8_D0_73,23:08:00,23:08:00,SB_SUD,3
S8_D0_73,23:12:00,23:12:00,SB_HBF,4
S8_D0_73,23:16:00,23:16:00,SB_KON,5
S8_D0_73,23:20:00,23:20:00,SB_OFB,6
S8_D0_74,23:15:00,23:15:00,SB_FRA,1
S8_D0_74,23:19:00,23:19:00,SB_STD,2
S8_D0_74,23:23:00,23:23:00,SB_SUD,3
S8_D0_74,23:27:00,23:27:00,SB_HBF,4
S8_D0_74,23:31:00,23:31:00,SB_KON,5
S8_D0_74,23:35:00,23:35:00,SB_OFB,6
S8_D0_75,23:30:00,23:30:00,SB_FRA,1
S8_D0_75,23:34:00,23:34:00,SB_STD,2
S8_D0_75,23:38:00,23:38:00,SB_SUD,3
S8_D0_75,23:42:00,23:42:00,SB_HBF,4
S8_D0_75,23:46:00,23:46:00,SB_KON,5
S8_D0_75,23:50:00,23:50:00,SB_OFB,6
S8_D0_76,23:45:00,23:45:00,SB_FRA,1
S8_D0_76,23:49:00,23:49:00,SB_STD,2
S8_D0_76,23:53:00,23:53:00,SB_SUD,3
S8_D0_76,23:57:00,23:57:00,SB_HBF,4
S8_D0_76,00:01:00,00:01:00,SB_KON,5
S8_D0_76,00:05:00,00:05:00,SB_OFB,6
S8_D1_77,05:07:00,05:07:00,SB_OFB,1
S8_D1_77,05:11:00,05:11:00,SB_KON,2
S8_D1_77,05:15:00,05:15:00,SB_HBF,3
S8_D1_77,05:19:00,05:19:00,SB_SUD,4
S8_D1_77,05:23:00,05:23:00,SB_STD,5
S8_D1_77,05:27:00,05:27:00,SB_FRA,6
S8_D1_78,05:22:00,05:22:00,SB_OFB,1
S8_D1_78,05:26:00,05:26:00,SB_KON,2
S8_D1_78,05:30:00,05:30:00,SB_HBF,3
S8_D1_78,05:34:00,05:34:00,SB_SUD,4
S8_D1_78,05:38:00,05:38:00,SB_STD,5
S8_D1_78,05:42:00,05:42:00,SB_FRA,6
S8_D1_79,05:37:00,05:37:00,SB_OFB,1
S8_D1_79,05:41:00,05:41:00,SB_KON,2
S8_D1_79,05:45:00,05:45:00,SB_HBF,3
S8_D1_79,05:49:00,05:49:00,SB_SUD,4
S8_D1_79,05:53:00,05:53:00,SB_STD,5
S8_D1_79,05:57:00,05:57:00,SB_FRA,6
S8_D1_80,05:52:00,05:52:00,SB_OFB,1
S8_D1_80,05:56:00,05:56:00,SB_KON,2
S8_D1_80,06:00:00,06:00:00,SB_HBF,3
S8_D1_80,06:04:00,06:04:00,SB_SUD,4
S8_D1_80,06:08:00,06:08:00,SB_STD,5
S8_D1_80,06:12:00,06:12:00,SB_FRA,6
S8_D1_81,06:07:00,06:07:00,SB_OFB,1
S8_D1_81,06:11:00,06:11:00,SB_KON,2
S8_D1_81,06:15:00,06:15:00,SB_HBF,3
S8_D1_81,06:19:00,06:19:00,SB_SUD,4
S8_D1_81,06:23:00,06:23:00,SB_STD,5
S8_D1_81,06:27:00,06:27:00,SB_FRA,6
