route_id,service_id,trip_id,trip_headsign,direction_id
BER_S9,WEEKDAY,S9_D0_53,Flughafen BER,0
BER_S9,WEEKDAY,S9_D0_54,Flughafen BER,0
BER_S9,WEEKDAY,S9_D0_55,Flughafen BER,0
BER_S9,WEEKDAY,S9_D0_56,Flughafen BER,0
BER_S9,WEEKDAY,S9_D0_57,Flughafen BER,0
BER_S9,WEEKDAY,S9_D1_58,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_59,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_60,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_61,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_62,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_63,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_64,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_65,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_66,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_67,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_68,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_69,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_70,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_71,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_72,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_73,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_74,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_75,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_76,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_77,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_78,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_79,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_80,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_81,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_82,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_83,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_84,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_85,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_86,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_87,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_88,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_89,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_90,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_91,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_92,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_93,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_94,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_95,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_96,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_97,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_98,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_99,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_100,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_101,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_102,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_103,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_104,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_105,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_106,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_107,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_108,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_109,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_110,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_111,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_112,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_113,Berlin Hbf,1
BER_S9,WEEKDAY,S9_D1_114,Berlin Hbf,1
BER_S45,WEEKDAY,S45_D0_115,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_116,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_117,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_118,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_119,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_120,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_121,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_122,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_123,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_124,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_125,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_126,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_127,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_128,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_129,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_130,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_131,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_132,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_133,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_134,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_135,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_136,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_137,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_138,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_139,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_140,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_141,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_142,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_143,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_144,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_145,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_146,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_147,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_148,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_149,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_150,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_151,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_152,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_153,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_154,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_155,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_156,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_157,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_158,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_159,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_160,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_161,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_162,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_163,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_164,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_165,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_166,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_167,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_168,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_169,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_170,Flughafen BER,0
BER_S45,WEEKDAY,S45_D0_171,Flughafen BER,0
BER_S45,WEEKDAY,S45_D1_172,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_173,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_174,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_175,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_176,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_177,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_178,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_179,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_180,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_181,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_182,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_183,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_184,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_185,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_186,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_187,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_188,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_189,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_190,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_191,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_192,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_193,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_194,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_195,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_196,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_197,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_198,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_199,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_200,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_201,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_202,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_203,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_204,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_205,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_206,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_207,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_208,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_209,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_210,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_211,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_212,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_213,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_214,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_215,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_216,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_217,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_218,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_219,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_220,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_221,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_222,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_223,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_224,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_225,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_226,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_227,Schöneweide,1
BER_S45,WEEKDAY,S45_D1_228,Schöneweide,1
U7,WEEKDAY,U7_D0_229,Rudow,0
U7,WEEKDAY,U7_D0_230,Rudow,0
U7,WEEKDAY,U7_D0_231,Rudow,0
U7,WEEKDAY,U7_D0_232,Rudow,0
U7,WEEKDAY,U7_D0_233,Rudow,0
U7,WEEKDAY,U7_D0_234,Rudow,0
U7,WEEKDAY,U7_D0_235,Rudow,0
U7,WEEKDAY,U7_D0_236,Rudow,0
U7,WEEKDAY,U7_D0_237,Rudow,0
U7,WEEKDAY,U7_D0_238,Rudow,0
U7,WEEKDAY,U7_D0_239,Rudow,0
U7,WEEKDAY,U7_D0_240,Rudow,0
U7,WEEKDAY,U7_D0_241,Rudow,0
U7,WEEKDAY,U7_D0_242,Rudow,0
U7,WEEKDAY,U7_D0_243,Rudow,0
U7,WEEKDAY,U7_D0_244,Rudow,0
U7,WEEKDAY,U7_D0_245,Rudow,0
U7,WEEKDAY,U7_D0_246,Rudow,0
U7,WEEKDAY,U7_D0_247,Rudow,0
U7,WEEKDAY,U7_D0_248,Rudow,0
U7,WEEKDAY,U7_D0_249,Rudow,0
U7,WEEKDAY,U7_D0_250,Rudow,0
U7,WEEKDAY,U7_D0_251,Rudow,0
U7,WEEKDAY,U7_D0_252,Rudow,0
U7,WEEKDAY,U7_D0_253,Rudow,0
U7,WEEKDAY,U7_D0_254,Rudow,0
U7,WEEKDAY,U7_D0_255,Rudow,0
U7,WEEKDAY,U7_D0_256,Rudow,0
U7,WEEKDAY,U7_D0_257,Rudow,0
U7,WEEKDAY,U7_D0_258,Rudow,0
U7,WEEKDAY,U7_D0_259,Rudow,0
U7,WEEKDAY,U7_D0_260,Rudow,0
U7,WEEKDAY,U7_D0_261,Rudow,0
U7,WEEKDAY,U7_D0_262,Rudow,0
U7,WEEKDAY,U7_D0_263,Rudow,0
U7,WEEKDAY,U7_D0_264,Rudow,0
U7,WEEKDAY,U7_D0_265,Rudow,0
U7,WEEKDAY,U7_D0_266,Rudow,0
U7,WEEKDAY,U7_D0_267,Rudow,0
U7,WEEKDAY,U7_D0_268,Rudow,0
U7,WEEKDAY,U7_D0_269,Rudow,0
U7,WEEKDAY,U7_D0_270,Rudow,0
U7,WEEKDAY,U7_D0_271,Rudow,0
U7,WEEKDAY,U7_D0_272,Rudow,0
U7,WEEKDAY,U7_D0_273,Rudow,0
U7,WEEKDAY,U7_D0_274,Rudow,0
U7,WEEKDAY,U7_D0_275,Rudow,0
U7,WEEKDAY,U7_D0_276,Rudow,0
U7,WEEKDAY,U7_D0_277,Rudow,0
U7,WEEKDAY,U7_D0_278,Rudow,0
U7,WEEKDAY,U7_D0_279,Rudow,0
U7,WEEKDAY,U7_D0_280,Rudow,0
U7,WEEKDAY,U7_D0_281,Rudow,0
U7,WEEKDAY,U7_D0_282,Rudow,0
U7,WEEKDAY,U7_D0_283,Rudow,0
U7,WEEKDAY,U7_D0_284,Rudow,0
U7,WEEKDAY,U7_D0_285,Rudow,0
U7,WEEKDAY,U7_D0_286,Rudow,0
U7,WEEKDAY,U7_D0_287,Rudow,0
U7,WEEKDAY,U7_D0_288,Rudow,0
U7,WEEKDAY,U7_D0_289,Rudow,0
U7,WEEKDAY,U7_D0_290,Rudow,0
U7,WEEKDAY,U7_D0_291,Rudow,0
U7,WEEKDAY,U7_D0_292,Rudow,0
U7,WEEKDAY,U7_D0_293,Rudow,0
U7,WEEKDAY,U7_D0_294,Rudow,0
U7,WEEKDAY,U7_D0_295,Rudow,0
U7,WEEKDAY,U7_D0_296,Rudow,0
U7,WEEKDAY,U7_D0_297,Rudow,0
U7,WEEKDAY,U7_D0_298,Rudow,0
U7,WEEKDAY,U7_D0_299,Rudow,0
U7,WEEKDAY,U7_D0_300,Rudow,0
U7,WEEKDAY,U7_D0_301,Rudow,0
U7,WEEKDAY,U7_D0_302,Rudow,0
U7,WEEKDAY,U7_D0_303,Rudow,0
U7,WEEKDAY,U7_D0_304,Rudow,0
U7,WEEKDAY,U7_D0_305,Rudow,0
U7,WEEKDAY,U7_D0_306,Rudow,0
U7,WEEKDAY,U7_D0_307,Rudow,0
U7,WEEKDAY,U7_D0_308,Rudow,0
U7,WEEKDAY,U7_D0_309,Rudow,0
U7,WEEKDAY,U7_D0_310,Rudow,0
U7,WEEKDAY,U7_D0_311,Rudow,0
U7,WEEKDAY,U7_D0_312,Rudow,0
U7,WEEKDAY,U7_D0_313,Rudow,0
U7,WEEKDAY,U7_D0_314,Rudow,0
U7,WEEKDAY,U7_D0_315,Rudow,0
U7,WEEKDAY,U7_D0_316,Rudow,0
U7,WEEKDAY,U7_D0_317,Rudow,0
U7,WEEKDAY,U7_D0_318,Rudow,0
U7,WEEKDAY,U7_D0_319,Rudow,0
U7,WEEKDAY,U7_D0_320,Rudow,0
U7,WEEKDAY,U7_D0_321,Rudow,0
U7,WEEKDAY,U7_D0_322,Rudow,0
U7,WEEKDAY,U7_D0_323,Rudow,0
U7,WEEKDAY,U7_D0_324,Rudow,0
U7,WEEKDAY,U7_D0_325,Rudow,0
U7,WEEKDAY,U7_D0_326,Rudow,0
U7,WEEKDAY,U7_D0_327,Rudow,0
U7,WEEKDAY,U7_D0_328,Rudow,0
U7,WEEKDAY,U7_D0_329,Rudow,0
U7,WEEKDAY,U7_D0_330,Rudow,0
U7,WEEKDAY,U7_D0_331,Rudow,0
U7,WEEKDAY,U7_D0_332,Rudow,0
U7,WEEKDAY,U7_D0_333,Rudow,0
U7,WEEKDAY,U7_D0_334,Rudow,0
U7,WEEKDAY,U7_D0_335,Rudow,0
U7,WEEKDAY,U7_D0_336,Rudow,0
U7,WEEKDAY,U7_D0_337,Rudow,0
U7,WEEKDAY,U7_D0_338,Rudow,0
U7,WEEKDAY,U7_D0_339,Rudow,0
U7,WEEKDAY,U7_D0_340,Rudow,0
U7,WEEKDAY,U7_D0_341,Rudow,0
U7,WEEKDAY,U7_D0_342,Rudow,0
U7,WEEKDAY,U7_D0_343,Rudow,0
U7,WEEKDAY,U7_D0_344,Rudow,0
U7,WEEKDAY,U7_D0_345,Rudow,0
U7,WEEKDAY,U7_D0_346,Rudow,0
U7,WEEKDAY,U7_D0_347,Rudow,0
U7,WEEKDAY,U7_D0_348,Rudow,0
U7,WEEKDAY,U7_D0_349,Rudow,0
U7,WEEKDAY,U7_D0_350,Rudow,0
U7,WEEKDAY,U7_D0_351,Rudow,0
U7,WEEKDAY,U7_D0_352,Rudow,0
U7,WEEKDAY,U7_D0_353,Rudow,0
U7,WEEKDAY,U7_D0_354,Rudow,0
U7,WEEKDAY,U7_D0_355,Rudow,0
U7,WEEKDAY,U7_D0_356,Rudow,0
U7,WEEKDAY,U7_D0_357,Rudow,0
U7,WEEKDAY,U7_D0_358,Rudow,0
U7,WEEKDAY,U7_D0_359,Rudow,0
U7,WEEKDAY,U7_D0_360,Rudow,0
U7,WEEKDAY,U7_D0_361,Rudow,0
U7,WEEKDAY,U7_D0_362,Rudow,0
U7,WEEKDAY,U7_D0_363,Rudow,0
U7,WEEKDAY,U7_D0_364,Rudow,0
U7,WEEKDAY,U7_D0_365,Rudow,0
U7,WEEKDAY,U7_D0_366,Rudow,0
U7,WEEKDAY,U7_D0_367,Rudow,0
U7,WEEKDAY,U7_D0_368,Rudow,0
U7,WEEKDAY,U7_D0_369,Rudow,0
U7,WEEKDAY,U7_D0_370,Rudow,0
U7,WEEKDAY,U7_D0_371,Rudow,0
U7,WEEKDAY,U7_D0_372,Rudow,0
U7,WEEKDAY,U7_D0_373,Rudow,0
U7,WEEKDAY,U7_D0_374,Rudow,0
U7,WEEKDAY,U7_D0_375,Rudow,0
U7,WEEKDAY,U7_D0_376,Rudow,0
U7,WEEKDAY,U7_D0_377,Rudow,0
U7,WEEKDAY,U7_D0_378,Rudow,0
U7,WEEKDAY,U7_D0_379,Rudow,0
U7,WEEKDAY,U7_D0_380,Rudow,0
U7,WEEKDAY,U7_D1_381,Hermannplatz,1
U7,WEEKDAY,U7_D1_382,Hermannplatz,1
U7,WEEKDAY,U7_D1_383,Hermannplatz,1
U7,WEEKDAY,U7_D1_384,Hermannplatz,1
U7,WEEKDAY,U7_D1_385,Hermannplatz,1
U7,WEEKDAY,U7_D1_386,Hermannplatz,1
U7,WEEKDAY,U7_D1_387,Hermannplatz,1
U7,WEEKDAY,U7_D1_388,Hermannplatz,1
U7,WEEKDAY,U7_D1_389,Hermannplatz,1
U7,WEEKDAY,U7_D1_390,Hermannplatz,1
U7,WEEKDAY,U7_D1_391,Hermannplatz,1
U7,WEEKDAY,U7_D1_392,Hermannplatz,1
U7,WEEKDAY,U7_D1_393,Hermannplatz,1
U7,WEEKDAY,U7_D1_394,Hermannplatz,1
U7,WEEKDAY,U7_D1_395,Hermannplatz,1
U7,WEEKDAY,U7_D1_396,Hermannplatz,1
U7,WEEKDAY,U7_D1_397,Hermannplatz,1
U7,WEEKDAY,U7_D1_398,Hermannplatz,1
U7,WEEKDAY,U7_D1_399,Hermannplatz,1
U7,WEEKDAY,U7_D1_400,Hermannplatz,1
U7,WEEKDAY,U7_D1_401,Hermannplatz,1
U7,WEEKDAY,U7_D1_402,Hermannplatz,1
U7,WEEKDAY,U7_D1_403,Hermannplatz,1
U7,WEEKDAY,U7_D1_404,Hermannplatz,1
U7,WEEKDAY,U7_D1_405,Hermannplatz,1
U7,WEEKDAY,U7_D1_406,Hermannplatz,1
U7,WEEKDAY,U7_D1_407,Hermannplatz,1
U7,WEEKDAY,U7_D1_408,Hermannplatz,1
U7,WEEKDAY,U7_D1_409,Hermannplatz,1
U7,WEEKDAY,U7_D1_410,Hermannplatz,1
U7,WEEKDAY,U7_D1_411,Hermannplatz,1
U7,WEEKDAY,U7_D1_412,Hermannplatz,1
U7,WEEKDAY,U7_D1_413,Hermannplatz,1
U7,WEEKDAY,U7_D1_414,Hermannplatz,1
U7,WEEKDAY,U7_D1_415,Hermannplatz,1
U7,WEEKDAY,U7_D1_416,Hermannplatz,1
U7,WEEKDAY,U7_D1_417,Hermannplatz,1
U7,WEEKDAY,U7_D1_418,Hermannplatz,1
U7,WEEKDAY,U7_D1_419,Hermannplatz,1
U7,WEEKDAY,U7_D1_420,Hermannplatz,1
U7,WEEKDAY,U7_D1_421,Hermannplatz,1
U7,WEEKDAY,U7_D1_422,Hermannplatz,1
U7,WEEKDAY,U7_D1_423,Hermannplatz,1
U7,WEEKDAY,U7_D1_424,Hermannplatz,1
U7,WEEKDAY,U7_D1_425,Hermannplatz,1
U7,WEEKDAY,U7_D1_426,Hermannplatz,1
U7,WEEKDAY,U7_D1_427,Hermannplatz,1
U7,WEEKDAY,U7_D1_428,Hermannplatz,1
U7,WEEKDAY,U7_D1_429,Hermannplatz,1
U7,WEEKDAY,U7_D1_430,Hermannplatz,1
U7,WEEKDAY,U7_D1_431,Hermannplatz,1
U7,WEEKDAY,U7_D1_432,Hermannplatz,1
U7,WEEKDAY,U7_D1_433,Hermannplatz,1
U7,WEEKDAY,U7_D1_434,Hermannplatz,1
U7,WEEKDAY,U7_D1_435,Hermannplatz,1
U7,WEEKDAY,U7_D1_436,Hermannplatz,1
U7,WEEKDAY,U7_D1_437,Hermannplatz,1
U7,WEEKDAY,U7_D1_438,Hermannplatz,1
U7,WEEKDAY,U7_D1_439,Hermannplatz,1
U7,WEEKDAY,U7_D1_440,Hermannplatz,1
U7,WEEKDAY,U7_D1_441,Hermannplatz,1
U7,WEEKDAY,U7_D1_442,Hermannplatz,1
U7,WEEKDAY,U7_D1_443,Hermannplatz,1
U7,WEEKDAY,U7_D1_444,Hermannplatz,1
U7,WEEKDAY,U7_D1_445,Hermannplatz,1
U7,WEEKDAY,U7_D1_446,Hermannplatz,1
U7,WEEKDAY,U7_D1_447,Hermannplatz,1
U7,WEEKDAY,U7_D1_448,Hermannplatz,1
U7,WEEKDAY,U7_D1_449,Hermannplatz,1
U7,WEEKDAY,U7_D1_450,Hermannplatz,1
U7,WEEKDAY,U7_D1_451,Hermannplatz,1
U7,WEEKDAY,U7_D1_452,Hermannplatz,1
U7,WEEKDAY,U7_D1_453,Hermannplatz,1
U7,WEEKDAY,U7_D1_454,Hermannplatz,1
U7,WEEKDAY,U7_D1_455,Hermannplatz,1
U7,WEEKDAY,U7_D1_456,Hermannplatz,1
U7,WEEKDAY,U7_D1_457,Hermannplatz,1
U7,WEEKDAY,U7_D1_458,Hermannplatz,1
U7,WEEKDAY,U7_D1_459,Hermannplatz,1
U7,WEEKDAY,U7_D1_460,Hermannplatz,1
U7,WEEKDAY,U7_D1_461,Hermannplatz,1
U7,WEEKDAY,U7_D1_462,Hermannplatz,1
U7,WEEKDAY,U7_D1_463,Hermannplatz,1
U7,WEEKDAY,U7_D1_464,Hermannplatz,1
U7,WEEKDAY,U7_D1_465,Hermannplatz,1
U7,WEEKDAY,U7_D1_466,Hermannplatz,1
U7,WEEKDAY,U7_D1_467,Hermannplatz,1
U7,WEEKDAY,U7_D1_468,Hermannplatz,1
U7,WEEKDAY,U7_D1_469,Hermannplatz,1
U7,WEEKDAY,U7_D1_470,Hermannplatz,1
U7,WEEKDAY,U7_D1_471,Hermannplatz,1
U7,WEEKDAY,U7_D1_472,Hermannplatz,1
U7,WEEKDAY,U7_D1_473,Hermannplatz,1
