trip_id,arrival_time,departure_time,stop_id,stop_sequence
M1_D0_14,07:40:00,07:40:00,AM1_KIZ,1
M1_D0_14,07:44:00,07:44:00,AM1_SHT,2
M1_D0_14,07:48:00,07:48:00,AM1_ULS,3
M1_D0_14,07:52:00,07:52:00,AM1_BAT,4
M1_D0_15,07:48:00,07:48:00,AM1_KIZ,1
M1_D0_15,07:52:00,07:52:00,AM1_SHT,2
M1_D0_15,07:56:00,07:56:00,AM1_ULS,3
M1_D0_15,08:00:00,08:00:00,AM1_BAT,4
M1_D0_16,07:56:00,07:56:00,AM1_KIZ,1
M1_D0_16,08:00:00,08:00:00,AM1_SHT,2
M1_D0_16,08:04:00,08:04:00,AM1_ULS,3
M1_D0_16,08:08:00,08:08:00,AM1_BAT,4
M1_D0_17,08:00:00,08:00:00,AM1_KIZ,1
M1_D0_17,08:04:00,08:04:00,AM1_SHT,2
M1_D0_17,08:08:00,08:08:00,AM1_ULS,3
M1_D0_17,08:12:00,08:12:00,AM1_BAT,4
M1_D0_18,08:08:00,08:08:00,AM1_KIZ,1
M1_D0_18,08:12:00,08:12:00,AM1_SHT,2
M1_D0_18,08:16:00,08:16:00,AM1_ULS,3
M1_D0_18,08:20:00,08:20:00,AM1_BAT,4
M1_D0_19,08:16:00,08:16:00,AM1_KIZ,1
M1_D0_19,08:20:00,08:20:00,AM1_SHT,2
M1_D0_19,08:24:00,08:24:00,AM1_ULS,3
M1_D0_19,08:28:00,08:28:00,AM1_BAT,4
M1_D0_20,08:24:00,08:24:00,AM1_KIZ,1
M1_D0_20,08:28:00,08:28:00,AM1_SHT,2
M1_D0_20,08:32:00,08:32:00,AM1_ULS,3
M1_D0_20,08:36:00,08:36:00,AM1_BAT,4
M1_D0_21,08:32:00,08:32:00,AM1_KIZ,1
M1_D0_21,08:36:00,08:36:00,AM1_SHT,2
M1_D0_21,08:40:00,08:40:00,AM1_ULS,3
M1_D0_21,08:44:00,08:44:00,AM1_BAT,4
M1_D0_22,08:40:00,08:40:00,AM1_KIZ,1
M1_D0_22,08:44:00,08:44:00,AM1_SHT,2
M1_D0_22,08:48:00,08:48:00,AM1_ULS,3
M1_D0_22,08:52:00,08:52:00,AM1_BAT,4
M1_D0_23,08:48:00,08:48:00,AM1_KIZ,1
M1_D0_23,08:52:00,08:52:00,AM1_SHT,2
M1_D0_23,08:56:00,08:56:00,AM1_ULS,3
M1_D0_23,09:00:00,09:00:00,AM1_BAT,4
M1_D0_24,08:56:00,08:56:00,AM1_KIZ,1
M1_D0_24,09:00:00,09:00:00,AM1_SHT,2
M1_D0_24,09:04:00,09:04:00,AM1_ULS,3
M1_D0_24,09:08:00,09:08:00,AM1_BAT,4
M1_D0_25,09:00:00,09:00:00,AM1_KIZ,1
M1_D0_25,09:04:00,09:04:00,AM1_SHT,2
M1_D0_25,09:08:00,09:08:00,AM1_ULS,3
M1_D0_25,09:12:00,09:12:00,AM1_BAT,4
M1_D0_26,09:08:00,09:08:00,AM1_KIZ,1
M1_D0_26,09:12:00,09:12:00,AM1_SHT,2
M1_D0_26,09:16:00,09:16:00,AM1_ULS,3
M1_D0_26,09:20:00,09:20:00,AM1_BAT,4
M1_D0_27,09:16:00,09:16:00,AM1_KIZ,1
M1_D0_27,09:20:00,09:20:00,AM1_SHT,2
M1_D0_27,09:24:00,09:24:00,AM1_ULS,3
M1_D0_27,09:28:00,09:28:00,AM1_BAT,4
M1_D0_28,09:24:00,09:24:00,AM1_KIZ,1
M1_D0_28,09:28:00,09:28:00,AM1_SHT,2
M1_D0_28,09:32:00,09:32:00,AM1_ULS,3
M1_D0_28,09:36:00,09:36:00,AM1_BAT,4
M1_D0_29,09:32:00,09:32:00,AM1_KIZ,1
M1_D0_29,09:36:00,09:36:00,AM1_SHT,2
M1_D0_29,09:40:00,09:40:00,AM1_ULS,3
M1_D0_29,09:44:00,09:44:00,AM1_BAT,4
M1_D0_30,09:40:00,09:40:00,AM1_KIZ,1
M1_D0_30,09:44:00,09:44:00,AM1_SHT,2
M1_D0_30,09:48:00,09:48:00,AM1_ULS,3
M1_D0_30,09:52:00,09:52:00,AM1_BAT,4
M1_D0_31,09:48:00,09:48:00,AM1_KIZ,1
M1_D0_31,09:52:00,09:52:00,AM1_SHT,2
M1_D0_31,09:56:00,09:56:00,AM1_ULS,3
M1_D0_31,10:00:00,10:00:00,AM1_BAT,4
M1_D0_32,09:56:00,09:56:00,AM1_KIZ,1
M1_D0_32,10:00:00,10:00:00,AM1_SHT,2
M1_D0_32,10:04:00,10:04:00,AM1_ULS,3
M1_D0_32,10:08:00,10:08:00,AM1_BAT,4
M1_D0_33,10:00:00,10:00:00,AM1_KIZ,1
M1_D0_33,10:04:00,10:04:00,AM1_SHT,2
M1_D0_33,10:08:00,10:08:00,AM1_ULS,3
M1_D0_33,10:12:00,10:12:00,AM1_BAT,4
M1_D0_34,10:08:00,10:08:00,AM1_KIZ,1
M1_D0_34,10:12:00,10:12:00,AM1_SHT,2
M1_D0_34,10:16:00,10:16:00,AM1_ULS,3
M1_D0_34,10:20:00,10:20:00,AM1_BAT,4
M1_D0_35,10:16:00,10:16:00,AM1_KIZ,1
M1_D0_35,10:20:00,10:20:00,AM1_SHT,2
M1_D0_35,10:24:00,10:24:00,AM1_ULS,3
M1_D0_35,10:28:00,10:28:00,AM1_BAT,4
M1_D0_36,10:24:00,10:24:00,AM1_KIZ,1
M1_D0_36,10:28:00,10:28:00,AM1_SHT,2
M1_D0_36,10:32:00,10:32:00,AM1_ULS,3
M1_D0_36,10:36:00,10:36:00,AM1_BAT,4
M1_D0_37,10:32:00,10:32:00,AM1_KIZ,1
M1_D0_37,10:36:00,10:36:00,AM1_SHT,2
M1_D0_37,10:40:00,10:40:00,AM1_ULS,3
M1_D0_37,10:44:00,10:44:00,AM1_BAT,4
M1_D0_38,10:40:00,10:40:00,AM1_KIZ,1
M1_D0_38,10:44:00,10:44:00,AM1_SHT,2
M1_D0_38,10:48:00,10:48:00,AM1_ULS,3
M1_D0_38,10:52:00,10:52:00,AM1_BAT,4
M1_D0_39,10:48:00,10:48:00,AM1_KIZ,1
M1_D0_39,10:52:00,10:52:00,AM1_SHT,2
M1_D0_39,10:56:00,10:56:00,AM1_ULS,3
M1_D0_39,11:00:00,11:00:00,AM1_BAT,4
M1_D0_40,10:56:00,10:56:00,AM1_KIZ,1
M1_D0_40,11:00:00,11:00:00,AM1_SHT,2
M1_D0_40,11:04:00,11:04:00,AM1_ULS,3
M1_D0_40,11:08:00,11:08:00,AM1_BAT,4
M1_D0_41,11:00:00,11:00:00,AM1_KIZ,1
M1_D0_41,11:04:00,11:04:00,AM1_SHT,2
M1_D0_41,11:08:00,11:08:00,AM1_ULS,3
M1_D0_41,11:12:00,11:12:00,AM1_BAT,4
M1_D0_42,11:08:00,11:08:00,AM1_KIZ,1
M1_D0_42,11:12:00,11:12:00,AM1_SHT,2
M1_D0_42,11:16:00,11:16:00,AM1_ULS,3
M1_D0_42,11:20:00,11:20:00,AM1_BAT,4
M1_D0_43,11:16:00,11:16:00,AM1_KIZ,1
M1_D0_43,11:20:00,11:20:00,AM1_SHT,2
M1_D0_43,11:24:00,11:24:00,AM1_ULS,3
M1_D0_43,11:28:00,11:28:00,AM1_BAT,4
M1_D0_44,11:24:00,11:24:00,AM1_KIZ,1
M1_D0_44,11:28:00,11:28:00,AM1_SHT,2
M1_D0_44,11:32:00,11:32:00,AM1_ULS,3
M1_D0_44,11:36:00,11:36:00,AM1_BAT,4
M1_D0_45,11:32:00,11:32:00,AM1_KIZ,1
M1_D0_45,11:36:00,11:36:00,AM1_SHT,2
M1_D0_45,11:40:00,11:40:00,AM1_ULS,3
M1_D0_45,11:44:00,11:44:00,AM1_BAT,4
M1_D0_46,11:40:00,11:40:00,AM1_KIZ,1
M1_D0_46,11:44:00,11:44:00,AM1_SHT,2
M1_D0_46,11:48:00,11:48:00,AM1_ULS,3
M1_D0_46,11:52:00,11:52:00,AM1_BAT,4
M1_D0_47,11:48:00,11:48:00,AM1_KIZ,1
M1_D0_47,11:52:00,11:52:00,AM1_SHT,2
M1_D0_47,11:56:00,11:56:00,AM1_ULS,3
M1_D0_47,12:00:00,12:00:00,AM1_BAT,4
M1_D0_48,11:56:00,11:56:00,AM1_KIZ,1
M1_D0_48,12:00:00,12:00:00,AM1_SHT,2
M1_D0_48,12:04:00,12:04:00,AM1_ULS,3
M1_D0_48,12:08:00,12:08:00,AM1_BAT,4
M1_D0_49,12:00:00,12:00:00,AM1_KIZ,1
M1_D0_49,12:04:00,12:04:00,AM1_SHT,2
M1_D0_49,12:08:00,12:08:00,AM1_ULS,3
M1_D0_49,12:12:00,12:12:00,AM1_BAT,4
M1_D0_50,12:08:00,12:08:00,AM1_KIZ,1
M1_D0_50,12:12:00,12:12:00,AM1_SHT,2
M1_D0_50,12:16:00,12:16:00,AM1_ULS,3
M1_D0_50,12:20:00,12:20:00,AM1_BAT,4
M1_D0_51,12:16:00,12:16:00,AM1_KIZ,1
M1_D0_51,12:20:00,12:20:00,AM1_SHT,2
M1_D0_51,12:24:00,12:24:00,AM1_ULS,3
M1_D0_51,12:28:00,12:28:00,AM1_BAT,4
M1_D0_52,12:24:00,12:24:00,AM1_KIZ,1
M1_D0_52,12:28:00,12:28:00,AM1_SHT,2
M1_D0_52,12:32:00,12:32:00,AM1_ULS,3
M1_D0_52,12:36:00,12:36:00,AM1_BAT,4
M1_D0_53,12:32:00,12:32:00,AM1_KIZ,1
M1_D0_53,12:36:00,12:36:00,AM1_SHT,2
M1_D0_53,12:40:00,12:40:00,AM1_ULS,3
M1_D0_53,12:44:00,12:44:00,AM1_BAT,4
M1_D0_54,12:40:00,12:40:00,AM1_KIZ,1
M1_D0_54,12:44:00,12:44:00,AM1_SHT,2
M1_D0_54,12:48:00,12:48:00,AM1_ULS,3
M1_D0_54,12:52:00,12:52:00,AM1_BAT,4
M1_D0_55,12:48:00,12:48:00,AM1_KIZ,1
M1_D0_55,12:52:00,12:52:00,AM1_SHT,2
M1_D0_55,12:56:00,12:56:00,AM1_ULS,3
M1_D0_55,13:00:00,13:00:00,AM1_BAT,4
M1_D0_56,12:56:00,12:56:00,AM1_KIZ,1
M1_D0_56,13:00:00,13:00:00,AM1_SHT,2
M1_D0_56,13:04:00,13:04:00,AM1_ULS,3
M1_D0_56,13:08:00,13:08:00,AM1_BAT,4
M1_D0_57,13:00:00,13:00:00,AM1_KIZ,1
M1_D0_57,13:04:00,13:04:00,AM1_SHT,2
M1_D0_57,13:08:00,13:08:00,AM1_ULS,3
M1_D0_57,13:12:00,13:12:00,AM1_BAT,4
M1_D0_58,13:08:00,13:08:00,AM1_KIZ,1
M1_D0_58,13:12:00,13:12:00,AM1_SHT,2
M1_D0_58,13:16:00,13:16:00,AM1_ULS,3
M1_D0_58,13:20:00,13:20:00,AM1_BAT,4
M1_D0_59,13:16:00,13:16:00,AM1_KIZ,1
M1_D0_59,13:20:00,13:20:00,AM1_SHT,2
M1_D0_59,13:24:00,13:24:00,AM1_ULS,3
M1_D0_59,13:28:00,13:28:00,AM1_BAT,4
M1_D0_60,13:24:00,13:24:00,AM1_KIZ,1
M1_D0_60,13:28:00,13:28:00,AM1_SHT,2
M1_D0_60,13:32:00,13:32:00,AM1_ULS,3
M1_D0_60,13:36:00,13:36:00,AM1_BAT,4
M1_D0_61,13:32:00,13:32:00,AM1_KIZ,1
M1_D0_61,13:36:00,13:36:00,AM1_SHT,2
M1_D0_61,13:40:00,13:40:00,AM1_ULS,3
M1_D0_61,13:44:00,13:44:00,AM1_BAT,4
M1_D0_62,13:40:00,13:40:00,AM1_KIZ,1
M1_D0_62,13:44:00,13:44:00,AM1_SHT,2
M1_D0_62,13:48:00,13:48:00,AM1_ULS,3
M1_D0_62,13:52:00,13:52:00,AM1_BAT,4
M1_D0_63,13:48:00,13:48:00,AM1_KIZ,1
M1_D0_63,13:52:00,13:52:00,AM1_SHT,2
M1_D0_63,13:56:00,13:56:00,AM1_ULS,3
M1_D0_63,14:00:00,14:00:00,AM1_BAT,4
M1_D0_64,13:56:00,13:56:00,AM1_KIZ,1
M1_D0_64,14:00:00,14:00:00,AM1_SHT,2
M1_D0_64,14:04:00,14:04:00,AM1_ULS,3
M1_D0_64,14:08:00,14:08:00,AM1_BAT,4
M1_D0_65,14:00:00,14:00:00,AM1_KIZ,1
M1_D0_65,14:04:00,14:04:00,AM1_SHT,2
M1_D0_65,14:08:00,14:08:00,AM1_ULS,3
M1_D0_65,14:12:00,14:12:00,AM1_BAT,4
M1_D0_66,14:08:00,14:08:00,AM1_KIZ,1
M1_D0_66,14:12:00,14:12:00,AM1_SHT,2
M1_D0_66,14:16:00,14:16:00,AM1_ULS,3
M1_D0_66,14:20:00,14:20:00,AM1_BAT,4
M1_D0_67,14:16:00,14:16:00,AM1_KIZ,1
M1_D0_67,14:20:00,14:20:00,AM1_SHT,2
M1_D0_67,14:24:00,14:24:00,AM1_ULS,3
M1_D0_67,14:28:00,14:28:00,AM1_BAT,4
M1_D0_68,14:24:00,14:24:00,AM1_KIZ,1
M1_D0_68,14:28:00,14:28:00,AM1_SHT,2
M1_D0_68,14:32:00,14:32:00,AM1_ULS,3
M1_D0_68,14:36:00,14:36:00,AM1_BAT,4
M1_D0_69,14:32:00,14:32:00,AM1_KIZ,1
M1_D0_69,14:36:00,14:36:00,AM1_SHT,2
M1_D0_69,14:40:00,14:40:00,AM1_ULS,3
M1_D0_69,14:44:00,14:44:00,AM1_BAT,4
M1_D0_70,14:40:00,14:40:00,AM1_KIZ,1
M1_D0_70,14:44:00,14:44:00,AM1_SHT,2
M1_D0_70,14:48:00,14:48:00,AM1_ULS,3
M1_D0_70,14:52:00,14:52:00,AM1_BAT,4
M1_D0_71,14:48:00,14:48:00,AM1_KIZ,1
M1_D0_71,14:52:00,14:52:00,AM1_SHT,2
M1_D0_71,14:56:00,14:56:00,AM1_ULS,3
M1_D0_71,15:00:00,15:00:00,AM1_BAT,4
M1_D0_72,14:56:00,14:56:00,AM1_KIZ,1
M1_D0_72,15:00:00,15:00:00,AM1_SHT,2
M1_D0_72,15:04:00,15:04:00,AM1_ULS,3
M1_D0_72,15:08:00,15:08:00,AM1_BAT,4
M1_D0_73,15:00:00,15:00:00,AM1_KIZ,1
M1_D0_73,15:04:00,15:04:00,AM1_SHT,2
M1_D0_73,15:08:00,15:08:00,AM1_ULS,3
M1_D0_73,15:12:00,15:12:00,AM1_BAT,4
M1_D0_74,15:08:00,15:08:00,AM1_KIZ,1
M1_D0_74,15:12:00,15:12:00,AM1_SHT,2
M1_D0_74,15:16:00,15:16:00,AM1_ULS,3
M1_D0_74,15:20:00,15:20:00,AM1_BAT,4
M1_D0_75,15:16:00,15:16:00,AM1_KIZ,1
M1_D0_75,15:20:00,15:20:00,AM1_SHT,2
M1_D0_75,15:24:00,15:24:00,AM1_ULS,3
M1_D0_75,15:28:00,15:28:00,AM1_BAT,4
M1_D0_76,15:24:00,15:24:00,AM1_KIZ,1
M1_D0_76,15:28:00,15:28:00,AM1_SHT,2
M1_D0_76,15:32:00,15:32:00,AM1_ULS,3
M1_D0_76,15:36:00,15:36:00,AM1_BAT,4
M1_D0_77,15:32:00,15:32:00,AM1_KIZ,1
M1_D0_77,15:36:00,15:36:00,AM1_SHT,2
M1_D0_77,15:40:00,15:40:00,AM1_ULS,3
M1_D0_77,15:44:00,15:44:00,AM1_BAT,4
M1_D0_78,15:40:00,15:40:00,AM1_KIZ,1
M1_D0_78,15:44:00,15:44:00,AM1_SHT,2
M1_D0_78,15:48:00,15:48:00,AM1_ULS,3
M1_D0_78,15:52:00,15:52:00,AM1_BAT,4
M1_D0_79,15:48:00,15:48:00,AM1_KIZ,1
M1_D0_79,15:52:00,15:52:00,AM1_SHT,2
M1_D0_79,15:56:00,15:56:00,AM1_ULS,3
M1_D0_79,16:00:00,16:00:00,AM1_BAT,4
M1_D0_80,15:56:00,15:56:00,AM1_KIZ,1
M1_D0_80,16:00:00,16:00:00,AM1_SHT,2
M1_D0_80,16:04:00,16:04:00,AM1_ULS,3
M1_D0_80,16:08:00,16:08:00,AM1_BAT,4
M1_D0_81,16:00:00,16:00:00,AM1_KIZ,1
M1_D0_81,16:04:00,16:04:00,AM1_SHT,2
M1_D0_81,16:08:00,16:08:00,AM1_ULS,3
M1_D0_81,16:12:00,16:12:00,AM1_BAT,4
M1_D0_82,16:08:00,16:08:00,AM1_KIZ,1
M1_D0_82,16:12:00,16:12:00,AM1_SHT,2
M1_D0_82,16:16:00,16:16:00,AM1_ULS,3
M1_D0_82,16:20:00,16:20:00,AM1_BAT,4
M1_D0_83,16:16:00,16:16:00,AM1_KIZ,1
M1_D0_83,16:20:00,16:20:00,AM1_SHT,2
M1_D0_83,16:24:00,16:24:00,AM1_ULS,3
M1_D0_83,16:28:00,16:28:00,AM1_BAT,4
M1_D0_84,16:24:00,16:24:00,AM1_KIZ,1
M1_D0_84,16:28:00,16:28:00,AM1_SHT,2
M1_D0_84,16:32:00,16:32:00,AM1_ULS,3
M1_D0_84,16:36:00,16:36:00,AM1_BAT,4
M1_D0_85,16:32:00,16:32:00,AM1_KIZ,1
M1_D0_85,16:36:00,16:36:00,AM1_SHT,2
M1_D0_85,16:40:00,16:40:00,AM1_ULS,3
M1_D0_85,16:44:00,16:44:00,AM1_BAT,4
M1_D0_86,16:40:00,16:40:00,AM1_KIZ,1
M1_D0_86,16:44:00,16:44:00,AM1_SHT,2
M1_D0_86,16:48:00,16:48:00,AM1_ULS,3
M1_D0_86,16:52:00,16:52:00,AM1_BAT,4
M1_D0_87,16:48:00,16:48:00,AM1_KIZ,1
M1_D0_87,16:52:00,16:52:00,AM1_SHT,2
M1_D0_87,16:56:00,16:56:00,AM1_ULS,3
M1_D0_87,17:00:00,17:00:00,AM1_BAT,4
M1_D0_88,16:56:00,16:56:00,AM1_KIZ,1
M1_D0_88,17:00:00,17:00:00,AM1_SHT,2
M1_D0_88,17:04:00,17:04:00,AM1_ULS,3
M1_D0_88,17:08:00,17:08:00,AM1_BAT,4
M1_D0_89,17:00:00,17:00:00,AM1_KIZ,1
M1_D0_89,17:04:00,17:04:00,AM1_SHT,2
M1_D0_89,17:08:00,17:08:00,AM1_ULS,3
M1_D0_89,17:12:00,17:12:00,AM1_BAT,4
M1_D0_90,17:08:00,17:08:00,AM1_KIZ,1
M1_D0_90,17:12:00,17:12:00,AM1_SHT,2
M1_D0_90,17:16:00,17:16:00,AM1_ULS,3
M1_D0_90,17:20:00,17:20:00,AM1_BAT,4
M1_D0_91,17:16:00,17:16:00,AM1_KIZ,1
M1_D0_91,17:20:00,17:20:00,AM1_SHT,2
M1_D0_91,17:24:00,17:24:00,AM1_ULS,3
M1_D0_91,17:28:00,17:28:00,AM1_BAT,4
M1_D0_92,17:24:00,17:24:00,AM1_KIZ,1
M1_D0_92,17:28:00,17:28:00,AM1_SHT,2
M1_D0_92,17:32:00,17:32:00,AM1_ULS,3
M1_D0_92,17:36:00,17:36:00,AM1_BAT,4
M1_D0_93,17:32:00,17:32:00,AM1_KIZ,1
M1_D0_93,17:36:00,17:36:00,AM1_SHT,2
M1_D0_93,17:40:00,17:40:00,AM1_ULS,3
M1_D0_93,17:44:00,17:44:00,AM1_BAT,4
M1_D0_94,17:40:00,17:40:00,AM1_KIZ,1
M1_D0_94,17:44:00,17:44:00,AM1_SHT,2
M1_D0_94,17:48:00,17:48:00,AM1_ULS,3
M1_D0_94,17:52:00,17:52:00,AM1_BAT,4
M1_D0_95,17:48:00,17:48:00,AM1_KIZ,1
M1_D0_95,17:52:00,17:52:00,AM1_SHT,2
M1_D0_95,17:56:00,17:56:00,AM1_ULS,3
M1_D0_95,18:00:00,18:00:00,AM1_BAT,4
M1_D0_96,17:56:00,17:56:00,AM1_KIZ,1
M1_D0_96,18:00:00,18:00:00,AM1_SHT,2
M1_D0_96,18:04:00,18:04:00,AM1_ULS,3
M1_D0_96,18:08:00,18:08:00,AM1_BAT,4
M1_D0_97,18:00:00,18:00:00,AM1_KIZ,1
M1_D0_97,18:04:00,18:04:00,AM1_SHT,2
M1_D0_97,18:08:00,18:08:00,AM1_ULS,3
M1_D0_97,18:12:00,18:12:00,AM1_BAT,4
M1_D0_98,18:08:00,18:08:00,AM1_KIZ,1
M1_D0_98,18:12:00,18:12:00,AM1_SHT,2
M1_D0_98,18:16:00,18:16:00,AM1_ULS,3
M1_D0_98,18:20:00,18:20:00,AM1_BAT,4
M1_D0_99,18:16:00,18:16:00,AM1_KIZ,1
M1_D0_99,18:20:00,18:20:00,AM1_SHT,2
M1_D0_99,18:24:00,18:24:00,AM1_ULS,3
M1_D0_99,18:28:00,18:28:00,AM1_BAT,4
M1_D0_100,18:24:00,18:24:00,AM1_KIZ,1
M1_D0_100,18:28:00,18:28:00,AM1_SHT,2
M1_D0_100,18:32:00,18:32:00,AM1_ULS,3
M1_D0_100,18:36:00,18:36:00,AM1_BAT,4
M1_D0_101,18:32:00,18:32:00,AM1_KIZ,1
M1_D0_101,18:36:00,18:36:00,AM1_SHT,2
M1_D0_101,18:40:00,18:40:00,AM1_ULS,3
M1_D0_101,18:44:00,18:44:00,AM1_BAT,4
M1_D0_102,18:40:00,18:40:00,AM1_KIZ,1
M1_D0_102,18:44:00,18:44:00,AM1_SHT,2
M1_D0_102,18:48:00,18:48:00,AM1_ULS,3
M1_D0_102,18:52:00,18:52:00,AM1_BAT,4
M1_D0_103,18:48:00,18:48:00,AM1_KIZ,1
M1_D0_103,18:52:00,18:52:00,AM1_SHT,2
M1_D0_103,18:56:00,18:56:00,AM1_ULS,3
M1_D0_103,19:00:00,19:00:00,AM1_BAT,4
M1_D0_104,18:56:00,18:56:00,AM1_KIZ,1
M1_D0_104,19:00:00,19:00:00,AM1_SHT,2
M1_D0_104,19:04:00,19:04:00,AM1_ULS,3
M1_D0_104,19:08:00,19:08:00,AM1_BAT,4
M1_D0_105,19:00:00,19:00:00,AM1_KIZ,1
M1_D0_105,19:04:00,19:04:00,AM1_SHT,2
M1_D0_105,19:08:00,19:08:00,AM1_ULS,3
M1_D0_105,19:12:00,19:12:00,AM1_BAT,4
M1_D0_106,19:08:00,19:08:00,AM1_KIZ,1
M1_D0_106,19:12:00,19:12:00,AM1_SHT,2
M1_D0_106,19:16:00,19:16:00,AM1_ULS,3
M1_D0_106,19:20:00,19:20:00,AM1_BAT,4
M1_D0_107,19:16:00,19:16:00,AM1_KIZ,1
M1_D0_107,19:20:00,19:20:00,AM1_SHT,2
M1_D0_107,19:24:00,19:24:00,AM1_ULS,3
M1_D0_107,19:28:00,19:28:00,AM1_BAT,4
M1_D0_108,19:24:00,19:24:00,AM1_KIZ,1
M1_D0_108,19:28:00,19:28:00,AM1_SHT,2
M1_D0_108,19:32:00,19:32:00,AM1_ULS,3
M1_D0_108,19:36:00,19:36:00,AM1_BAT,4
M1_D0_109,19:32:00,19:32:00,AM1_KIZ,1
M1_D0_109,19:36:00,19:36:00,AM1_SHT,2
M1_D0_109,19:40:00,19:40:00,AM1_ULS,3
M1_D0_109,19:44:00,19:44:00,AM1_BAT,4
M1_D0_110,19:40:00,19:40:00,AM1_KIZ,1
M1_D0_110,19:44:00,19:44:00,AM1_SHT,2
M1_D0_110,19:48:00,19:48:00,AM1_ULS,3
M1_D0_110,19:52:00,19:52:00,AM1_BAT,4
M1_D0_111,19:48:00,19:48:00,AM1_KIZ,1
M1_D0_111,19:52:00,19:52:00,AM1_SHT,2
M1_D0_111,19:56:00,19:56:00,AM1_ULS,3
M1_D0_111,20:00:00,20:00:00,AM1_BAT,4
M1_D0_112,19:56:00,19:56:00,AM1_KIZ,1
M1_D0_112,20:00:00,20:00:00,AM1_SHT,2
M1_D0_112,20:04:00,20:04:00,AM1_ULS,3
M1_D0_112,20:08:00,20:08:00,AM1_BAT,4
M1_D0_113,20:00:00,20:00:00,AM1_KIZ,1
M1_D0_113,20:04:00,20:04:00,AM1_SHT,2
M1_D0_113,20:08:00,20:08:00,AM1_ULS,3
M1_D0_113,20:12:00,20:12:00,AM1_BAT,4
M1_D0_114,20:08:00,20:08:00,AM1_KIZ,1
M1_D0_114,20:12:00,20:12:00,AM1_SHT,2
M1_D0_114,20:16:00,20:16:00,AM1_ULS,3
M1_D0_114,20:20:00,20:20:00,AM1_BAT,4
M1_D0_115,20:16:00,20:16:00,AM1_KIZ,1
M1_D0_115,20:20:00,20:20:00,AM1_SHT,2
M1_D0_115,20:24:00,20:24:00,AM1_ULS,3
M1_D0_115,20:28:00,20:28:00,AM1_BAT,4
